date,symbol,open,high,low,close,volume,amount,turnover
2015-03-25,600050,4.43,4.44,4.33,4.35,387734336.0,2088450432.0,0.018292292251762717
2015-03-26,600050,4.32,4.46,4.3,4.43,347102048.0,1881607424.0,0.016375367135917956
2015-03-27,600050,4.41,4.42,4.35,4.38,216673840.0,1168082048.0,0.010222105283427037
2015-03-30,600050,4.4,4.57,4.38,4.56,502549920.0,2778886656.0,0.023708991322708064
2015-03-31,600050,4.59,4.61,4.41,4.45,473054400.0,2626604032.0,0.02231746980433082
2015-04-01,600050,4.44,4.89,4.43,4.89,883125760.0,5082422784.0,0.041663564448880946
2015-04-02,600050,4.89,4.92,4.72,4.84,844434112.0,5008799232.0,0.03983819365448648
2015-04-03,600050,4.8,4.9,4.72,4.84,511948896.0,3026968064.0,0.024152410437024787
2015-04-07,600050,4.84,5.14,4.84,4.98,589434560.0,3639078400.0,0.027807981480415408
2015-04-08,600050,4.98,5.1,4.87,5.02,547450816.0,3355444224.0,0.02582729820383505
2015-04-09,600050,5.01,5.02,4.8,4.89,432778112.0,2610428928.0,0.02041733983773389
2015-04-10,600050,4.87,5.0,4.84,4.97,455573600.0,2773501696.0,0.021492771363399825
2015-04-13,600050,4.97,5.19,4.94,5.1,518999328.0,3243487488.0,0.024485031385624967
2015-04-14,600050,5.07,5.1,4.97,5.01,412082624.0,2549569792.0,0.019440980821675922
2015-04-15,600050,4.98,5.16,4.92,5.0,519636480.0,3212923392.0,0.024515090551168652
2015-04-16,600050,5.0,5.5,4.96,5.39,913604992.0,5976368640.0,0.04310149492753032
2015-04-17,600050,5.45,5.92,5.33,5.75,1081251840.0,7493941760.0,0.05101063490811446
2015-04-20,600050,5.78,6.32,5.53,6.32,1379086848.0,10394256384.0,0.06506171190414838
2015-04-21,600050,6.5,6.74,6.02,6.5,1359638656.0,10740528128.0,0.06414419705234944
2015-04-22,600050,6.38,6.7,6.27,6.49,948091584.0,7592925696.0,0.04472848217384761
2015-04-23,600050,6.45,7.14,6.39,7.14,951021632.0,8023052288.0,0.044866714177958004
2015-04-24,600050,7.15,7.86,7.04,7.38,1721667840.0,16033329152.0,0.08122378743816243
2015-04-27,600050,7.24,8.12,7.23,8.12,1535005824.0,14594803712.0,0.07241756154597008
2015-04-28,600050,7.88,8.73,7.76,8.57,1644112128.0,16746140672.0,0.07756491171327037
2015-04-29,600050,8.44,8.44,7.94,8.09,965735232.0,9694209024.0,0.045560863357657
2015-04-30,600050,8.0,8.0,7.65,7.74,886111616.0,8526083072.0,0.041804429328522866
2015-05-04,600050,7.6,8.4,7.49,8.08,1059080128.0,10295324672.0,0.04996463150328338
2015-05-05,600050,7.92,7.95,7.27,7.27,915002944.0,8529790976.0,0.04316744664798341
2015-05-06,600050,7.25,7.62,7.08,7.31,815547904.0,7362132992.0,0.03847541788323983
2015-05-07,600050,7.23,7.44,6.81,6.95,621094848.0,5384858112.0,0.02930163109330648
2015-05-08,600050,7.04,7.14,6.79,7.07,638015616.0,5487386624.0,0.030099908688665675
2015-05-11,600050,7.14,7.33,6.91,7.27,745398336.0,6567406080.0,0.03516594466910875
2015-05-12,600050,7.28,7.54,7.18,7.49,843497792.0,7675782656.0,0.03979402052486927
2015-05-13,600050,7.42,7.43,7.12,7.15,697720256.0,6231340544.0,0.032916617507732664
2015-05-14,600050,7.23,7.4,7.15,7.2,526037184.0,4697118720.0,0.024817059031424747
2015-05-15,600050,7.22,7.25,6.78,6.92,559130944.0,4785442816.0,0.02637833610550285
2015-05-18,600050,6.78,6.92,6.64,6.69,480393344.0,3979498240.0,0.022663701994784336
2015-05-19,600050,6.7,6.92,6.68,6.91,558067072.0,4688411648.0,0.026328145406006823
2015-05-20,600050,6.93,7.12,6.79,6.88,711201536.0,6053091840.0,0.03355262905169828
2015-05-21,600050,6.87,7.09,6.78,7.04,653298624.0,5595072512.0,0.030820921049103178
2015-05-22,600050,7.06,7.35,6.96,7.33,922995904.0,8148583936.0,0.04354453360341015
2015-05-25,600050,7.33,7.52,7.23,7.52,873020416.0,7966479872.0,0.041186820739103853
2015-05-26,600050,7.56,7.59,7.27,7.43,799364928.0,7281560576.0,0.037711947385503826
2015-05-27,600050,7.42,7.43,7.15,7.22,709396928.0,6335064576.0,0.033467492364356075
2015-05-28,600050,7.23,7.8,7.14,7.3,1353498624.0,12414821376.0,0.0638545263955336
2015-05-29,600050,7.35,7.46,6.67,6.97,804426048.0,6986592768.0,0.037950717794945306
2015-06-01,600050,6.87,7.22,6.83,7.19,589009664.0,5119573504.0,0.027787935998014268
2015-06-02,600050,7.2,7.53,7.13,7.44,836081408.0,7536280576.0,0.03944413491768049
2015-06-03,600050,7.48,7.52,7.25,7.36,653526400.0,5942064640.0,0.030831666925269112
2015-06-04,600050,7.39,7.44,6.73,7.28,610945856.0,5374809088.0,0.028822828185005877
2015-06-05,600050,7.35,7.57,7.25,7.48,931822272.0,8517014016.0,0.043960938569354686
2015-06-08,600050,7.6,8.23,7.6,8.23,1233229184.0,12164706304.0,0.05818052865746421
2015-06-09,600050,8.48,8.67,8.0,8.36,1391311232.0,14219783168.0,0.06563842638095388
2015-06-10,600050,8.13,8.28,8.0,8.07,689692224.0,6903376384.0,0.0325378759470407
2015-06-11,600050,8.01,8.09,7.72,7.9,611947200.0,5920977408.0,0.028870068976939636
2015-06-12,600050,7.9,8.09,7.74,7.92,551173504.0,5364297216.0,0.026002924890810047
2015-06-15,600050,8.0,8.05,7.49,7.53,616309696.0,5857726976.0,0.029075880132594278
2015-06-16,600050,7.48,7.48,6.81,6.94,685500992.0,6037037056.0,0.03234014457914105
2015-06-17,600050,6.94,7.26,6.89,7.2,460025376.0,4001323264.0,0.021702794516034376
2015-06-18,600050,7.15,7.2,6.83,6.87,366726880.0,3178290176.0,0.017301215401096474
2015-06-19,600050,6.7,6.88,6.21,6.23,429951104.0,3494138368.0,0.02028396899142826
2015-06-23,600050,6.26,6.4,5.79,6.32,476527328.0,3610641408.0,0.02248131346749644
2015-06-24,600050,6.39,6.72,6.34,6.67,600213888.0,4793034752.0,0.028316521993199936
2015-06-25,600050,6.62,6.66,6.16,6.34,455550240.0,3637738240.0,0.0214916692996739
2015-06-26,600050,6.1,6.25,5.71,5.71,485620160.0,3543311360.0,0.022910289508298202
2015-06-29,600050,5.87,5.91,5.14,5.41,621657536.0,4249646080.0,0.029328177242014235
2015-06-30,600050,5.36,5.96,5.28,5.96,625212864.0,4349884416.0,0.02949590832174733
2015-07-01,600050,5.96,6.27,5.79,5.86,649317440.0,4863789056.0,0.030633099196678837
2015-07-02,600050,5.89,6.1,5.52,5.79,538685120.0,3876537344.0,0.025413755584225248
2015-07-03,600050,5.64,6.07,5.22,5.55,556611840.0,3851344384.0,0.026259491364910712
2015-07-06,600050,6.11,6.11,5.67,5.92,767109312.0,5477627392.0,0.03619021175404137
2015-07-07,600050,5.74,6.13,5.4,5.92,917293824.0,6452241920.0,0.0432755243769409
2015-07-08,600050,5.36,5.9,5.32,5.37,909102400.0,6145822720.0,0.0428890744088728
2015-07-09,600050,4.97,5.92,4.84,5.92,865887680.0,5867874304.0,0.040850316902965214
2015-07-10,600050,5.89,6.5,5.7,6.44,982133184.0,7568492544.0,0.046334475861024196
2015-07-13,600050,6.32,6.74,6.06,6.41,963170240.0,7527241728.0,0.04543985374119777
2015-07-14,600050,6.19,6.38,5.91,5.98,588943744.0,4409999872.0,0.02778482606476029
2015-07-15,600050,5.85,5.96,5.46,5.68,524191520.0,3613059072.0,0.02472998542934232
2015-07-16,600050,5.68,5.87,5.46,5.68,283980160.0,1969344128.0,0.013397441490511525
2015-07-17,600050,5.74,6.03,5.69,5.92,363616800.0,2594201344.0,0.017154489957914774
2015-07-20,600050,5.91,5.95,5.75,5.83,350090240.0,2494802944.0,0.016516342221932465
2015-07-21,600050,5.74,5.94,5.67,5.86,337998528.0,2401354496.0,0.015945886863219676
2015-07-22,600050,5.79,5.83,5.66,5.74,302688992.0,2120103808.0,0.014280075270546755
2015-07-23,600050,5.73,6.3,5.7,6.08,659074368.0,4826752512.0,0.03109340555049994
2015-07-24,600050,6.01,6.25,5.83,5.87,523349440.0,3869727232.0,0.024690258296537235
2015-07-27,600050,5.74,5.83,5.28,5.28,435683776.0,2976968192.0,0.020554421468475578
2015-07-28,600050,5.11,5.24,4.77,4.99,466857088.0,2829050624.0,0.022025096826871954
2015-07-29,600050,5.1,5.28,5.02,5.27,311046048.0,1935310720.0,0.014674339323334557
2015-07-30,600050,5.21,5.29,5.0,5.06,258227360.0,1632024320.0,0.012182491716496166
2015-07-31,600050,4.96,5.17,4.96,5.08,202448928.0,1250596864.0,0.009551011125906754
2015-08-03,600050,5.02,5.16,4.96,5.14,222034176.0,1357678592.0,0.010474991921456548
2015-08-04,600050,5.14,5.31,5.09,5.28,201958752.0,1283063680.0,0.009527885903778375
2015-08-05,600050,5.25,5.28,5.09,5.14,162440448.0,1027921984.0,0.0076635156405732
2015-08-06,600050,5.04,5.13,5.01,5.05,100602232.0,621822720.0,0.004746150284001763
2015-08-07,600050,5.1,5.23,5.06,5.15,152274720.0,956172800.0,0.00718392317154841
2015-08-10,600050,5.52,5.67,5.37,5.67,315201248.0,2148806400.0,0.014870370795678869
2015-08-11,600050,5.88,6.0,5.69,5.77,631885056.0,4508112384.0,0.029810684896045547
2015-08-12,600050,5.66,6.13,5.61,5.89,486906304.0,3502525440.0,0.022970966419630222
2015-08-13,600050,5.84,5.96,5.65,5.9,355041152.0,2520641792.0,0.016749913306069723
2015-08-14,600050,5.91,6.28,5.83,6.09,569006592.0,4201049600.0,0.02684424335853379
2015-08-17,600050,5.98,6.19,5.85,6.1,423544896.0,3113397760.0,0.01998174084684222
2015-08-18,600050,6.05,6.2,5.49,5.5,410328736.0,2920615936.0,0.01935823697132768
2015-08-19,600050,5.36,6.05,5.36,6.05,779187264.0,5638658048.0,0.036760017951929305
2015-08-20,600050,5.99,6.65,5.92,6.3,1098297600.0,8477513216.0,0.051814809299245514
2015-08-21,600050,6.23,6.51,5.74,6.03,797888640.0,5890267136.0,0.037642299977378044
2015-08-24,600050,5.7,5.87,5.43,5.43,527692672.0,3561166080.0,0.024895160627037075
2015-08-25,600050,4.91,5.2,4.89,4.89,386192032.0,2341646336.0,0.018219530381353946
2015-08-26,600050,4.88,5.11,4.52,4.58,565022336.0,3315270656.0,0.026656276577181108
2015-08-27,600050,4.67,4.9,4.41,4.87,400528096.0,2282470144.0,0.01889586839963039
2015-08-28,600050,4.92,5.35,4.79,5.28,494046240.0,3036227840.0,0.02330780993294466
2015-08-31,600050,5.11,5.39,4.92,5.37,429702656.0,2658356992.0,0.020272247864348693
2015-09-01,600050,5.17,5.4,5.0,5.33,533905344.0,3402836992.0,0.025188258249137643
2015-09-02,600050,5.09,5.37,5.05,5.21,432551232.0,2761035008.0,0.020406636232505385
2015-09-07,600050,5.3,5.5,5.0,5.06,357374976.0,2297060864.0,0.016860017020671303
2015-09-08,600050,4.96,5.15,4.81,5.08,203257152.0,1236207616.0,0.00958914102114742
2015-09-09,600050,5.09,5.29,5.05,5.23,249184256.0,1574128384.0,0.01175586171272192
2015-09-10,600050,5.13,5.19,5.05,5.14,154070528.0,962706240.0,0.0072686446978979715
2015-09-11,600050,5.05,5.19,5.0,5.09,103913648.0,645194304.0,0.00490237423327605
2015-09-14,600050,5.21,5.25,4.81,5.15,285029760.0,1764948864.0,0.0134469588743613
2015-09-15,600050,5.05,5.05,4.86,4.95,139505488.0,842851904.0,0.006581504190592954
2015-09-16,600050,4.96,5.33,4.87,5.19,220408640.0,1367427456.0,0.010398303382895544
2015-09-17,600050,5.14,5.41,5.01,5.07,272016352.0,1731485312.0,0.012833020308117254
2015-09-18,600050,5.07,5.16,5.05,5.08,122805600.0,762100608.0,0.005793647136149096
2015-09-21,600050,5.03,5.16,4.99,5.13,107292368.0,667084736.0,0.0050617734093058855
2015-09-22,600050,5.13,5.25,5.1,5.17,156666304.0,986891328.0,0.007391106622993281
2015-09-23,600050,5.08,5.12,4.96,4.99,145848784.0,894957120.0,0.006880764311500681
2015-09-24,600050,5.01,5.05,4.94,5.0,91412272.0,556265088.0,0.0043125919980984756
2015-09-25,600050,5.11,5.36,5.06,5.17,307100352.0,1948472448.0,0.01448819170196782
2015-09-28,600050,5.17,5.17,4.95,5.04,146508880.0,895486528.0,0.006911905914977912
2015-09-29,600050,4.93,5.0,4.86,4.93,105864600.0,635851840.0,0.004994415047925906
2015-09-30,600050,4.97,5.0,4.91,4.93,80390392.0,485779552.0,0.0037926085160994547
2015-10-08,600050,5.06,5.15,5.0,5.04,142632144.0,880855680.0,0.00672901164611716
2015-10-09,600050,5.08,5.08,4.98,5.04,119904408.0,736179200.0,0.005656776482675487
2015-10-12,600050,5.04,5.28,5.04,5.24,287223456.0,1814564352.0,0.01355045171628367
2015-10-13,600050,5.17,5.24,5.12,5.2,173713536.0,1095161728.0,0.00819535045923584
2015-10-14,600050,5.2,5.29,5.17,5.19,208645808.0,1332912512.0,0.009843363722735072
2015-10-15,600050,5.28,5.57,5.26,5.48,371725696.0,2464358144.0,0.017537046470710044
2015-10-16,600050,5.46,5.7,5.41,5.6,289619328.0,1967933952.0,0.013663482693302469
2015-10-19,600050,5.59,5.82,5.37,5.46,238269552.0,1613170432.0,0.011240934514194207
2015-10-20,600050,5.42,5.63,5.38,5.6,188379200.0,1264162944.0,0.008887238143782188
2015-10-21,600050,5.61,5.9,5.38,5.7,326924160.0,2267313408.0,0.015423427134609079
2015-10-22,600050,5.52,5.85,5.51,5.82,247513152.0,1723685632.0,0.011677023395057195
2015-10-23,600050,5.83,5.83,5.61,5.71,213319008.0,1482656256.0,0.010063833080782686
2015-10-26,600050,5.75,5.78,5.55,5.6,185064960.0,1269877248.0,0.008730880965571172
2015-10-27,600050,5.57,5.57,5.34,5.55,137800128.0,917580288.0,0.006501049764409594
2015-10-28,600050,5.48,5.52,5.37,5.41,127856656.0,847483840.0,0.006031942752382629
2015-10-29,600050,5.43,5.54,5.38,5.45,95743432.0,635747072.0,0.004516924803200226
2015-10-30,600050,5.45,5.47,5.34,5.42,94715496.0,624592384.0,0.00446842947023052
2015-11-02,600050,5.36,5.37,5.2,5.21,150494352.0,972481472.0,0.007099930064031396
2015-11-03,600050,5.24,5.27,5.17,5.19,76822824.0,487959680.0,0.0036242999851675006
2015-11-04,600050,5.2,5.43,5.19,5.42,178822896.0,1160195968.0,0.008436396705755174
2015-11-05,600050,5.41,5.96,5.38,5.8,670210240.0,4722152448.0,0.031618766877030025
2015-11-06,600050,5.66,5.82,5.64,5.77,417922560.0,2909800192.0,0.019716493733804474
2015-11-09,600050,5.68,5.93,5.63,5.79,307611712.0,2176547840.0,0.014512316329831217
2015-11-10,600050,5.71,5.78,5.66,5.71,200549808.0,1393778304.0,0.009461415609503565
2015-11-11,600050,5.7,5.79,5.66,5.77,180084240.0,1261183360.0,0.008495903617926109
2015-11-12,600050,5.77,5.78,5.59,5.61,202119456.0,1389374848.0,0.009535467498342203
2015-11-13,600050,5.56,5.61,5.47,5.49,125219008.0,842982080.0,0.005907505415800507
2015-11-16,600050,5.4,5.51,5.36,5.51,111530344.0,738976384.0,0.005261710036914632
2015-11-17,600050,5.54,5.64,5.47,5.49,140399904.0,952516288.0,0.006623700399047014
2015-11-18,600050,5.5,5.57,5.43,5.46,92240352.0,617727040.0,0.004351658647506177
2015-11-19,600050,5.5,5.61,5.48,5.6,115990360.0,783787456.0,0.005472121931205927
2015-11-20,600050,5.62,5.67,5.55,5.6,133191048.0,908986624.0,0.006283605420322011
2015-11-23,600050,5.56,5.6,5.46,5.48,104819976.0,706641088.0,0.0049451324187465145
2015-11-24,600050,5.47,5.49,5.39,5.46,77011648.0,509433184.0,0.0036332082078123656
2015-11-25,600050,5.45,5.51,5.4,5.46,114375584.0,759058688.0,0.0053959410213132
2015-11-26,600050,5.47,5.53,5.41,5.43,121644624.0,809553536.0,0.005738875323808797
2015-11-27,600050,5.41,5.42,5.01,5.11,180537632.0,1144577280.0,0.00851729346710524
2015-11-30,600050,5.09,5.19,4.92,5.1,147156944.0,909185216.0,0.006942479880152476
2015-12-01,600050,5.11,5.14,5.04,5.09,72025181.0,446352272.0,0.0033979597317326756
2015-12-02,600050,5.05,5.29,5.05,5.25,126519136.0,799115520.0,0.005968842055691743
2015-12-03,600050,5.23,5.32,5.17,5.26,116021257.0,741066827.0,0.005473579570886574
2015-12-04,600050,5.21,5.22,5.1,5.12,98729624.0,621500672.0,0.004657805534443682
2015-12-07,600050,5.13,5.17,5.09,5.14,55673933.0,347928381.0,0.0026265506009791623
2015-12-08,600050,5.14,5.14,5.0,5.01,70579312.0,434182208.0,0.00332974741249726
2015-12-09,600050,5.01,5.06,5.0,5.02,48774394.0,298850441.0,0.0023010483896134023
2015-12-10,600050,5.02,5.05,4.94,4.97,67784464.0,413637344.0,0.0031978937909101987
2015-12-11,600050,4.96,4.98,4.92,4.96,59190936.0,356907776.0,0.002792473607411913
2015-12-14,600050,4.92,5.12,4.9,5.1,98487320.0,601342336.0,0.004646374265220801
2015-12-15,600050,5.09,5.14,5.02,5.05,83555168.0,516350176.0,0.003941914373559972
2015-12-16,600050,5.07,5.19,5.05,5.12,95934256.0,599159872.0,0.004525927380616146
2015-12-17,600050,5.14,5.21,5.11,5.18,108041184.0,680540352.0,0.005097100590427127
2015-12-18,600050,5.17,5.29,5.14,5.15,109005320.0,691046656.0,0.005142586006200172
2015-12-21,600050,5.11,5.25,5.09,5.23,152963664.0,969640832.0,0.007216425748243342
2015-12-22,600050,5.23,5.28,5.19,5.22,85468857.0,544189467.0,0.004032197217292913
2015-12-23,600050,5.22,5.24,5.14,5.15,83941200.0,530920576.0,0.003960126354049966
2015-12-24,600050,5.15,5.23,5.05,5.11,83621240.0,522043648.0,0.003945031477776553
2015-12-25,600050,5.12,5.14,5.09,5.13,44788043.0,279525771.0,0.0021129827716380406
2015-12-28,600050,5.19,5.38,5.13,5.15,262472136.0,1679854222.0,0.0123827491503265
2015-12-29,600050,5.09,5.14,5.0,5.09,91885476.0,566423391.0,0.004334916525639681
2015-12-30,600050,5.09,5.27,5.04,5.19,131019407.0,826980736.0,0.006181153075637453
2015-12-31,600050,5.13,5.16,5.05,5.07,69238328.0,430756516.0,0.0032664832933429074
2016-01-04,600050,5.07,5.09,4.73,4.76,93856954.0,564022588.0,0.004427925703304877
2016-01-05,600050,4.66,4.82,4.52,4.69,157250238.0,897800876.0,0.007418655102433959
2016-01-06,600050,4.7,4.81,4.68,4.73,160064951.0,925188822.0,0.0075514459027845255
2016-01-07,600050,4.7,4.7,4.32,4.35,28897100.0,160040697.0,0.0013632896273298126
2016-01-08,600050,4.45,4.58,4.21,4.48,146306289.0,794145535.0,0.00690234820126649
2016-01-11,600050,4.42,4.45,4.1,4.13,139703338.0,727140893.0,0.0065908382363195905
2016-01-12,600050,4.18,4.2,4.07,4.13,96726933.0,486578106.0,0.004563323809044013
2016-01-13,600050,4.17,4.31,4.08,4.09,140074592.0,714857126.0,0.006608353029406257
2016-01-14,600050,3.94,4.15,3.9,4.11,142167523.0,697904216.0,0.006707092042075937
2016-01-15,600050,4.09,4.09,3.83,3.87,147687345.0,710670113.0,0.006967502812613704
2016-01-18,600050,3.79,3.95,3.76,3.87,82148048.0,386641066.0,0.0038755301308363663
2016-01-19,600050,3.87,4.03,3.83,4.0,104953192.0,505301695.0,0.004951417201336961
2016-01-20,600050,3.95,4.0,3.86,3.91,106360622.0,508740967.0,0.00501781606905008
2016-01-21,600050,3.85,3.99,3.77,3.78,111196569.0,526736626.0,0.005245963405060155
2016-01-22,600050,3.83,3.84,3.68,3.82,105609495.0,485655441.0,0.004982379860990886
2016-01-25,600050,3.82,3.85,3.76,3.79,73029349.0,338723058.0,0.0034453337526031617
2016-01-26,600050,3.77,3.77,3.41,3.41,150088094.0,656505238.0,0.007080763873741721
2016-01-27,600050,3.43,3.45,3.17,3.35,143994627.0,584314272.0,0.00679329003188297
2016-01-28,600050,3.27,3.35,3.17,3.18,88427432.0,351681889.0,0.004171775050680253
2016-01-29,600050,3.21,3.36,3.2,3.32,117026823.0,469543340.0,0.005521019545742027
2016-02-01,600050,3.31,3.31,3.19,3.25,87061629.0,345391800.0,0.004107340035994491
2016-02-02,600050,3.24,3.36,3.22,3.33,79525625.0,321371213.0,0.0037518110699489024
2016-02-03,600050,3.29,3.39,3.25,3.34,74129432.0,298768281.0,0.0034972327924065283
2016-02-04,600050,3.36,3.42,3.34,3.38,90792918.0,374071880.0,0.00428337249566241
2016-02-05,600050,3.38,3.4,3.31,3.31,71603335.0,292078759.0,0.003378058140357397
2016-02-15,600050,3.23,3.31,3.21,3.29,52615105.0,209004157.0,0.0024822430931605234
2016-02-16,600050,3.32,3.44,3.31,3.42,116031970.0,480341740.0,0.005474084982217731
2016-02-17,600050,3.41,3.51,3.4,3.48,126133575.0,533297475.0,0.005950652295750334
2016-02-18,600050,3.51,3.56,3.46,3.5,120060659.0,514241114.0,0.005664147996341561
2016-02-19,600050,3.48,3.56,3.45,3.5,85013736.0,361938737.0,0.004010725798414203
2016-02-22,600050,3.53,3.67,3.51,3.64,146625147.0,642066267.0,0.006917391088061051
2016-02-23,600050,3.63,3.63,3.5,3.56,115018979.0,499182928.0,0.005426294715274735
2016-02-24,600050,3.53,3.67,3.49,3.65,126804763.0,553839910.0,0.005982317190787837
2016-02-25,600050,3.6,3.61,3.3,3.34,144117307.0,610096010.0,0.006799077753539497
2016-02-26,600050,3.38,3.41,3.33,3.37,84080434.0,346131258.0,0.003966695050146516
2016-02-29,600050,3.36,3.36,3.19,3.3,111980568.0,443146885.0,0.005282950428136413
2016-03-01,600050,3.3,3.39,3.27,3.35,62866850.0,254491577.0,0.002965893619356241
2016-03-02,600050,3.38,3.51,3.34,3.49,122053713.0,511028028.0,0.0057581750732769
2016-03-03,600050,3.48,3.51,3.45,3.5,105126637.0,446807476.0,0.004959599882969796
2016-03-04,600050,3.48,3.61,3.45,3.59,222069504.0,958198597.0,0.010476658604132468
2016-03-07,600050,3.57,3.63,3.53,3.58,98707554.0,429581393.0,0.004656764329545088
2016-03-08,600050,3.56,3.58,3.41,3.57,119402849.0,506667202.0,0.005633114240367646
2016-03-09,600050,3.48,3.55,3.43,3.54,105267688.0,446670959.0,0.004966254300375851
2016-03-10,600050,3.49,3.52,3.45,3.46,46828699.0,198791474.0,0.002209255586479265
2016-03-11,600050,3.43,3.49,3.41,3.48,43041128.0,181381936.0,0.002030567889199081
2016-03-14,600050,3.51,3.59,3.48,3.53,77494928.0,334972866.0,0.0036560080946901477
2016-03-15,600050,3.52,3.55,3.46,3.53,62450084.0,267683582.0,0.002946231689099442
2016-03-16,600050,3.52,3.6,3.51,3.58,145546531.0,632793158.0,0.0068665048051928055
