date,symbol,open,high,low,close,volume,amount,turnover,asset_return,fast_ma,slow_ma,signal,position,position_change,gross_strategy_return,transaction_cost,strategy_return,strategy_nav,benchmark_nav,strategy_rolling_max,strategy_drawdown,source_position_change,source_transaction_cost,fold_id,test_start,test_end,selected_fast_window,selected_slow_window,selected_ma_param,is_fold_start,is_parameter_switch,boundary_cost_adjustment,stock_strategy_nav,stock_benchmark_nav
2023-04-07,000001,10.3,10.4,10.25,10.35,60792526.0,767354797.0,0.0031327396314382,0.0038797284190106307,10.4505,11.281666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.8294505550041338,1.2637362637362612,2.4744336031362724,-0.26065886242194636,0.0,0.0,2,2022-06-11,2023-06-10,20,60,20/60,False,False,0.0,0.8794535078289047,0.5310415597742428
2023-04-10,000001,10.36,10.41,10.31,10.39,64018181.0,809943148.0,0.003298962980273,0.0038647342995170586,10.4315,11.254999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8294505550041338,1.2686202686202663,2.4744336031362724,-0.26065886242194636,0.0,0.0,2,2022-06-11,2023-06-10,20,60,20/60,False,False,0.0,0.8794535078289047,0.5330938943047714
2023-04-11,000001,10.41,10.43,10.26,10.28,77777962.0,978302908.0,0.0040080273027295,-0.010587102983638186,10.410499999999999,11.224166666666665,0.0,0.0,0.0,-0.0,0.0,-0.0,1.8294505550041338,1.2551892551892527,2.4744336031362724,-0.26065886242194636,0.0,0.0,2,2022-06-11,2023-06-10,20,60,20/60,False,False,0.0,0.8794535078289047,0.5274499743458181
2023-04-12,000001,10.31,10.32,10.21,10.23,90995706.0,1136997696.0,0.0046891595601225,-0.004863813229571856,10.3945,11.197333333333335,0.0,0.0,0.0,-0.0,0.0,-0.0,1.8294505550041338,1.2490842490842469,2.4744336031362724,-0.26065886242194636,0.0,0.0,2,2022-06-11,2023-06-10,20,60,20/60,False,False,0.0,0.8794535078289047,0.5248845561826576
2023-04-13,000001,10.17,10.39,10.08,10.3,113159146.0,1413919037.0,0.005831278360335,0.006842619745845546,10.3745,11.168499999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.8294505550041338,1.2576312576312554,2.4744336031362724,-0.26065886242194636,0.0,0.0,2,2022-06-11,2023-06-10,20,60,20/60,False,False,0.0,0.8794535078289047,0.5284761416110825
2023-04-14,000001,10.33,10.58,10.31,10.4,129799484.0,1653539531.0,0.0066887825596691,0.009708737864077666,10.369,11.141333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.8294505550041338,1.2698412698412676,2.4744336031362724,-0.26065886242194636,0.0,0.0,2,2022-06-11,2023-06-10,20,60,20/60,False,False,0.0,0.8794535078289047,0.5336069779374036
2023-04-17,000001,10.38,10.61,10.33,10.6,130421259.0,1669357649.0,0.0067208236560423,0.019230769230769162,10.3765,11.113666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.8294505550041338,1.2942612942612919,2.4744336031362724,-0.26065886242194636,0.0,0.0,2,2022-06-11,2023-06-10,20,60,20/60,False,False,0.0,0.8794535078289047,0.543868650590046
2023-04-18,000001,10.6,10.82,10.57,10.66,153893615.0,2009934875.0,0.0079303930673286,0.005660377358490676,10.394499999999999,11.085333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.8294505550041338,1.3015873015872994,2.4744336031362724,-0.26065886242194636,0.0,0.0,2,2022-06-11,2023-06-10,20,60,20/60,False,False,0.0,0.8794535078289047,0.5469471523858387
2023-04-19,000001,10.67,10.71,10.52,10.53,101437815.0,1309536002.0,0.0052272587452115,-0.012195121951219634,10.4005,11.056333333333333,0.0,0.0,0.0,-0.0,0.0,-0.0,1.8294505550041338,1.2857142857142834,2.4744336031362724,-0.26065886242194636,0.0,0.0,2,2022-06-11,2023-06-10,20,60,20/60,False,False,0.0,0.8794535078289047,0.5402770651616211
2023-04-20,000001,10.58,10.58,10.35,10.45,81178841.0,1033330704.0,0.0041832802347269,-0.007597340930674323,10.3985,11.024000000000001,0.0,0.0,0.0,-0.0,0.0,-0.0,1.8294505550041338,1.2759462759462736,2.4744336031362724,-0.26065886242194636,0.0,0.0,2,2022-06-11,2023-06-10,20,60,20/60,False,False,0.0,0.8794535078289047,0.5361723961005641
