date,symbol,open,high,low,close,volume,amount,turnover,asset_return,fast_ma,slow_ma,signal,position,position_change,gross_strategy_return,transaction_cost,strategy_return,strategy_nav,benchmark_nav,strategy_rolling_max,strategy_drawdown
2021-02-23,000002,25.14,25.44,24.8,25.41,86137981.0,2558687600.0,0.0088641635040217,0.009535160905840279,24.637999999999998,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0803571428571437,1.0,0.0
2021-02-24,000002,25.33,25.89,24.98,25.39,96994813.0,2915177293.0,0.0099814027620871,-0.0007870916961826291,24.616,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0795068027210892,1.0,0.0
2021-02-25,000002,25.82,27.93,25.75,27.93,259540385.0,8382663604.0,0.0267084087858611,0.1000393855848758,24.738,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1875000000000007,1.0,0.0
2021-02-26,000002,27.58,28.86,26.77,28.03,252918039.0,8329307820.0,0.0260269259249591,0.00358037952022916,24.9005,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1917517006802727,1.0,0.0
2021-03-01,000002,28.03,28.54,27.34,28.24,128083415.0,4229750891.0,0.0131806239191218,0.007491972886193299,25.069499999999998,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.200680272108844,1.0,0.0
2021-03-02,000002,27.94,29.3,27.86,28.19,122014989.0,4110315441.0,0.0125561430611823,-0.001770538243625941,25.2215,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.198554421768708,1.0,0.0
2021-03-03,000002,27.9,28.78,27.6,28.37,116484063.0,3876750279.0,0.0119869744804532,0.0063852429939694755,25.3955,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.206207482993198,1.0,0.0
2021-03-04,000002,28.2,28.87,27.49,27.68,129285784.0,4282826796.0,0.01330435557947,-0.02432146633768073,25.576,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1768707482993201,1.0,0.0
2021-03-05,000002,27.26,27.68,26.32,26.71,130328373.0,4141889138.0,0.0134116448293015,-0.035043352601155986,25.735000000000003,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1356292517006807,1.0,0.0
2021-03-08,000002,27.01,27.26,26.42,26.42,77195980.0,2440558380.0,0.0079439729214594,-0.010857356795207718,25.8675,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1232993197278918,1.0,0.0
2021-03-09,000002,26.52,26.81,26.0,26.27,94341472.0,2952321624.0,0.0097083565612953,-0.005677517032551149,25.981,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1169217687074835,1.0,0.0
2021-03-10,000002,26.39,26.42,25.66,25.99,87751775.0,2695626753.0,0.0090302334967443,-0.010658545869813518,26.0985,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1050170068027216,1.0,0.0
2021-03-11,000002,26.05,26.64,25.98,26.38,74267935.0,2305270606.0,0.0076426578763908,0.015005771450558036,26.2365,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.121598639455783,1.0,0.0
2021-03-12,000002,26.33,27.4,25.96,26.66,90195992.0,2834218951.0,0.0092817594656117,0.010614101592115288,26.347,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.133503401360545,1.0,0.0
2021-03-15,000002,26.5,26.99,26.46,26.62,61931560.0,1951738303.0,0.0063731639344916,-0.0015003750937734317,26.444499999999998,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.131802721088436,1.0,0.0
2021-03-16,000002,26.66,28.08,26.5,27.86,120542317.0,3904735922.0,0.0124045954483378,0.046581517655897686,26.6205,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.18452380952381,1.0,0.0
2021-03-17,000002,27.65,28.31,27.4,27.7,71897072.0,2355350649.0,0.0073986805154908,-0.005743000717875146,26.784999999999997,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1777210884353746,1.0,0.0
2021-03-18,000002,27.6,28.18,27.5,27.69,48213522.0,1580726128.0,0.004961487803072,-0.00036101083032480386,26.899,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1772959183673475,1.0,0.0
2021-03-19,000002,27.52,27.52,26.12,26.42,98992204.0,3114965956.0,0.0101869474033698,-0.045864933188876855,26.9565,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1232993197278918,1.0,0.0
2021-03-22,000002,26.13,26.88,26.12,26.78,52195000.0,1638045602.0,0.0053712080167332,0.01362604087812258,27.037,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1386054421768712,1.0,0.0
2021-03-23,000002,26.77,26.81,26.37,26.6,42266007.0,1324354574.0,0.0043494494804809,-0.006721433905899965,27.0965,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1309523809523814,1.0,0.0
2021-03-24,000002,26.6,26.67,25.74,26.05,55912271.0,1720137543.0,0.0057537395963015,-0.020676691729323293,27.1295,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1075680272108848,1.0,0.0
2021-03-25,000002,26.05,26.21,25.74,25.87,36169451.0,1107320164.0,0.0037220738609452,-0.006909788867562328,27.026500000000006,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.099914965986395,1.0,0.0
2021-03-26,000002,25.91,26.21,25.84,26.01,42877115.0,1317279830.0,0.0044123365039255,0.005411673753382251,26.9255,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1058673469387759,1.0,0.0
2021-03-29,000002,25.98,26.53,25.67,26.25,51928828.0,1608545547.0,0.0053438171712455,0.009227220299884653,26.826,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1160714285714288,1.0,0.0
2021-03-30,000002,26.24,26.83,26.08,26.56,47909950.0,1496309175.0,0.004930248252156,0.011809523809523714,26.7445,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1292517006802723,1.0,0.0
2021-03-31,000002,26.22,26.22,25.17,25.4,116841303.0,3512092086.0,0.012023736820752,-0.04367469879518071,26.596000000000004,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.079931972789116,1.0,0.0
2021-04-01,000002,25.4,25.53,25.04,25.26,52511818.0,1565413902.0,0.0054038106679727,-0.005511811023621971,26.475,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.073979591836735,1.0,0.0
2021-04-02,000002,25.4,25.47,25.11,25.4,38134962.0,1140366058.0,0.0039243378410234,0.005542359461599311,26.409499999999998,25.69333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.079931972789116,1.0,0.0
2021-04-06,000002,25.4,25.4,24.74,24.92,58384570.0,1724509734.0,0.0060081553872501,-0.018897637795275424,26.334500000000002,25.716666666666665,1.0,1.0,1.0,-0.018897637795275424,0.0005,-0.019397637795275424,0.9806023622047246,1.05952380952381,1.0,-0.01939763779527537
2021-04-07,000002,24.98,25.16,24.78,25.15,48844053.0,1441764754.0,0.0050263735806751,0.00922953451043318,26.278499999999998,25.742,1.0,1.0,0.0,0.00922953451043318,0.0,0.00922953451043318,0.9896528655477055,1.0693027210884356,1.0,-0.010347134452294515
2021-04-08,000002,24.89,24.96,24.54,24.7,63040064.0,1836528786.0,0.006487236270374,-0.017892644135188873,26.214,25.747999999999998,1.0,1.0,0.0,-0.017892644135188873,0.0,-0.017892644135188873,0.9719453590070904,1.050170068027211,1.0,-0.028054640992909552
2021-04-09,000002,24.81,24.83,24.33,24.44,52859580.0,1527734334.0,0.0054395976598745,-0.010526315789473606,26.117,25.749000000000002,1.0,1.0,0.0,-0.010526315789473606,0.0,-0.010526315789473606,0.9617143552280685,1.0391156462585036,1.0,-0.038285644771931526
2021-04-12,000002,24.56,24.63,24.13,24.21,63522777.0,1826857601.0,0.0065369106057583,-0.009410801963993465,25.9945,25.7385,1.0,1.0,0.0,-0.009410801963993465,0.0,-0.009410801963993465,0.9526638518850875,1.0293367346938778,1.0,-0.04733614811491249
2021-04-13,000002,24.3,24.39,23.82,23.95,66969480.0,1899238929.0,0.0068915989625913,-0.01073936389921526,25.861,25.717333333333332,1.0,1.0,0.0,-0.01073936389921526,0.0,-0.01073936389921526,0.9424328481060654,1.0182823129251701,1.0,-0.057567151893934576
2021-04-14,000002,24.05,24.43,23.97,24.35,54416459.0,1559705231.0,0.0055998107256065,0.016701461377870652,25.6855,25.704,0.0,1.0,0.0,0.016701461377870652,0.0,0.016701461377870652,0.9581728539199456,1.0352891156462587,1.0,-0.041827146080054445
2021-04-15,000002,24.26,24.46,23.95,24.24,50352728.0,1436503927.0,0.0051816261384804,-0.004517453798768112,25.5125,25.685999999999996,0.0,0.0,-1.0,-0.0,0.0005,-0.0005,0.9576937674929856,1.0306122448979593,1.0,-0.042306232507014374
2021-04-16,000002,24.38,24.45,24.14,24.45,39575323.0,1137450228.0,0.0040725604399349,0.008663366336633782,25.3505,25.670333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,1.039540816326531,1.0,-0.042306232507014374
2021-04-19,000002,24.41,24.61,24.09,24.56,61989379.0,1786257528.0,0.0063791138890145,0.0044989775051125225,25.2575,25.656999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,1.0442176870748303,1.0,-0.042306232507014374
2021-04-20,000002,24.39,24.49,24.28,24.33,52977442.0,1524136940.0,0.0054517264331146,-0.009364820846905597,25.134999999999998,25.621333333333336,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,1.0344387755102045,1.0,-0.042306232507014374
2021-04-21,000002,24.2,24.32,23.85,24.26,55173425.0,1570191364.0,0.005677707494408,-0.0028771064529385937,25.018,25.58416666666667,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,1.0314625850340142,1.0,-0.042306232507014374
2021-04-22,000002,24.4,24.62,24.25,24.57,56002606.0,1619545180.0,0.0057630356606025,0.012778235779060232,24.944,25.563166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,1.0446428571428579,1.0,-0.042306232507014374
2021-04-23,000002,24.13,24.17,23.64,23.78,129256862.0,3642929927.0,0.0133013793158765,-0.03215303215303211,24.839499999999997,25.534666666666666,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,1.0110544217687083,1.0,-0.042306232507014374
2021-04-26,000002,23.71,23.88,23.37,23.45,85945040.0,2389022461.0,0.0088443086089942,-0.01387720773759471,24.711499999999997,25.5125,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9970238095238102,1.0,-0.042306232507014374
2021-04-27,000002,23.4,23.67,23.29,23.65,51107923.0,1419534468.0,0.0052593406597602,0.008528784648187626,24.5815,25.49233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,1.0055272108843545,1.0,-0.042306232507014374
2021-04-28,000002,23.66,23.69,23.35,23.44,47612048.0,1318472547.0,0.0048995921814481,-0.008879492600422756,24.4255,25.463833333333334,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9965986394557831,1.0,-0.042306232507014374
2021-04-29,000002,23.52,23.62,23.29,23.62,62386245.0,1730411465.0,0.0064199540047491,0.007679180887371961,24.3365,25.44266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,1.004251700680273,1.0,-0.042306232507014374
2021-04-30,000002,23.87,24.11,23.65,23.85,77713354.0,2193592780.0,0.0079972141011979,0.009737510584250764,24.266,25.439,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,1.014030612244899,1.0,-0.042306232507014374
2021-05-06,000002,23.6,23.84,23.48,23.64,48997550.0,1368795688.0,0.0050421694292611,-0.008805031446540879,24.178,25.440833333333334,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,1.0051020408163276,1.0,-0.042306232507014374
2021-05-07,000002,23.63,24.0,23.61,23.71,49128928.0,1382769020.0,0.0050556890875966,0.0029610829103214886,24.1175,25.439833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,1.008078231292518,1.0,-0.042306232507014374
2021-05-10,000002,23.7,23.71,23.1,23.32,58966732.0,1620092500.0,0.0060680636773437,-0.016448755799240877,24.026,25.4285,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9914965986394567,1.0,-0.042306232507014374
2021-05-11,000002,23.12,23.48,22.95,23.39,36885546.0,1011671789.0,0.0037957647356409,0.003001715265866123,23.9605,25.424333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.9944727891156471,1.0,-0.042306232507014374
2021-05-12,000002,23.2,23.2,22.76,22.89,81036366.0,2192214695.0,0.0083391738424394,-0.021376656690893503,23.883000000000003,25.412166666666668,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9732142857142866,1.0,-0.042306232507014374
2021-05-13,000002,22.69,22.84,22.6,22.76,55027701.0,1475343363.0,0.0056627115385304,-0.005679335954565268,23.8105,25.384,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9676870748299329,1.0,-0.042306232507014374
2021-05-14,000002,22.76,22.95,22.54,22.92,62463017.0,1679203378.0,0.0064278543473463,0.007029876977152849,23.759,25.354833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.9744897959183683,1.0,-0.042306232507014374
2021-05-17,000002,22.89,23.2,22.71,22.96,58204840.0,1579929565.0,0.0059896599908166,0.0017452006980802626,23.689500000000002,25.331833333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.976190476190477,1.0,-0.042306232507014374
2021-05-18,000002,23.01,23.18,22.84,23.11,43748593.0,1188090535.0,0.0045020173089835,0.00653310104529603,23.633000000000003,25.310166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.9825680272108851,1.0,-0.042306232507014374
2021-05-19,000002,23.12,23.16,22.61,22.67,51506774.0,1386373303.0,0.0053003850450208,-0.01903937689311974,23.544,25.2645,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.963860544217688,1.0,-0.042306232507014374
2021-05-20,000002,22.57,22.86,22.37,22.84,45749855.0,1226541384.0,0.0047079603015687,0.007498897220996836,23.458000000000002,25.224,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.9710884353741505,1.0,-0.042306232507014374
2021-05-21,000002,22.83,22.85,22.44,22.5,49577012.0,1323749769.0,0.0051017998716367,-0.01488616462346759,23.366500000000002,25.1795,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9566326530612252,1.0,-0.042306232507014374
2021-05-24,000002,22.42,22.42,22.11,22.18,72921236.0,1911692454.0,0.0075040737119129,-0.014222222222222247,23.2625,25.12566666666667,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9430272108843545,1.0,-0.042306232507014374
2021-05-25,000002,22.2,22.73,22.14,22.66,72105809.0,1914396826.0,0.0074201609225756,0.021641118124436476,23.166999999999998,25.080166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.9634353741496606,1.0,-0.042306232507014374
2021-05-26,000002,22.65,23.27,22.62,23.01,81702930.0,2219956238.0,0.0084077676522002,0.015445719329214569,23.128500000000003,24.998166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.9783163265306131,1.0,-0.042306232507014374
2021-05-27,000002,23.02,23.17,22.84,23.0,54203468.0,1472407803.0,0.0055778925540059,-0.0004345936549327023,23.106,24.91433333333333,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9778911564625858,1.0,-0.042306232507014374
2021-05-28,000002,23.0,23.23,22.69,22.82,60260467.0,1627551100.0,0.0062011974986586,-0.00782608695652176,23.064500000000002,24.824,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.970238095238096,1.0,-0.042306232507014374
2021-05-31,000002,22.82,22.89,22.46,22.61,56625076.0,1511447035.0,0.0058270919084074,-0.00920245398773012,23.023,24.730999999999998,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9613095238095245,1.0,-0.042306232507014374
2021-06-01,000002,22.76,22.84,22.41,22.52,60990961.0,1622419892.0,0.0062763701249442,-0.003980539584254705,22.968,24.6335,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9574829931972797,1.0,-0.042306232507014374
2021-06-02,000002,22.44,23.01,22.28,22.66,85354506.0,2287264276.0,0.0087835387851614,0.006216696269982336,22.9085,24.549833333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.9634353741496607,1.0,-0.042306232507014374
2021-06-03,000002,22.73,22.84,22.49,22.58,50594187.0,1353546854.0,0.0052064738540952,-0.003530450132391949,22.8555,24.480999999999998,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9600340136054429,1.0,-0.042306232507014374
2021-06-04,000002,22.49,22.61,22.17,22.29,71422364.0,1885479323.0,0.0073498299471374,-0.012843224092116912,22.7845,24.412166666666668,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9477040816326538,1.0,-0.042306232507014374
2021-06-07,000002,22.12,22.17,21.83,21.96,64745280.0,1676861165.0,0.0066627141868308,-0.014804845222072593,22.716500000000003,24.340333333333334,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.933673469387756,1.0,-0.042306232507014374
2021-06-08,000002,22.01,22.18,21.93,22.07,44676494.0,1164306328.0,0.0045975044110036,0.005009107468123775,22.6505,24.275,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.9383503401360552,1.0,-0.042306232507014374
2021-06-09,000002,22.07,22.14,21.9,21.94,38991824.0,1012531051.0,0.0040125145637676,-0.005890348889895702,22.603,24.201,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9328231292517015,1.0,-0.042306232507014374
2021-06-10,000002,21.9,22.05,21.68,21.72,53800776.0,1387584803.0,0.0055364529046396,-0.010027347310847867,22.551,24.11866666666667,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9234693877551028,1.0,-0.042306232507014374
2021-06-11,000002,21.66,21.72,21.31,21.41,75853738.0,1918663076.0,0.0078058474115294,-0.014272559852670286,22.4755,24.031833333333335,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.9102891156462593,1.0,-0.042306232507014374
2021-06-15,000002,21.34,21.36,20.83,20.97,89915501.0,2228846013.0,0.0092528951010591,-0.02055114432508176,22.375999999999998,23.917000000000005,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.8915816326530619,1.0,-0.042306232507014374
2021-06-16,000002,20.96,21.51,20.93,21.13,67606805.0,1693490877.0,0.0069571838873784,0.007629947544110616,22.276999999999997,23.8075,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.8983843537414973,1.0,-0.042306232507014374
2021-06-17,000002,21.13,21.27,20.97,21.17,44017536.0,1098897074.0,0.0045296933085552,0.0018930430667298825,22.202,23.698833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.9000850340136062,1.0,-0.042306232507014374
2021-06-18,000002,21.13,21.13,20.7,20.8,70094229.0,1722492946.0,0.0072131561400811,-0.017477562588568807,22.1,23.605166666666666,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.8843537414965993,1.0,-0.042306232507014374
2021-06-21,000002,20.74,20.77,20.36,20.49,62470530.0,1513602454.0,0.0064286274843485,-0.014903846153846212,21.9995,23.500333333333334,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.8711734693877556,1.0,-0.042306232507014374
2021-06-22,000002,20.58,20.72,20.32,20.52,72475025.0,1754346053.0,0.0074581556718639,0.0014641288433383526,21.9165,23.399,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.8724489795918374,1.0,-0.042306232507014374
2021-06-23,000002,20.53,20.8,20.42,20.74,74396048.0,1809991560.0,0.0076558415448006,0.010721247563352687,21.820500000000003,23.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.8818027210884359,1.0,-0.042306232507014374
2021-06-24,000002,20.8,20.85,20.52,20.6,60145502.0,1470290943.0,0.0061893668457293,-0.0067502410800384105,21.699999999999996,23.222666666666665,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.8758503401360551,1.0,-0.042306232507014374
2021-06-25,000002,20.66,20.79,20.58,20.75,47820696.0,1168852241.0,0.0049210634298488,0.007281553398058138,21.5875,23.134999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.9576937674929856,0.8822278911564632,1.0,-0.042306232507014374
2021-06-28,000002,20.86,20.88,20.36,20.39,56301894.0,1364565709.0,0.0057938343598057,-0.01734939759036147,21.466,23.037333333333333,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9576937674929856,0.8669217687074835,1.0,-0.042306232507014374
