date,symbol,open,high,low,close,volume,amount,turnover,asset_return,fast_ma,slow_ma,signal,position,position_change,gross_strategy_return,transaction_cost,strategy_return,strategy_nav,benchmark_nav,strategy_rolling_max,strategy_drawdown
2021-01-27,600519,1877.43,1877.43,1827.57,1831.07,3712017.0,7809446387.0,0.0029549621882795,-0.024693330776646816,,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0460686802671342,1.0,0.0
2021-01-28,600519,1823.18,1849.18,1805.67,1830.2,3512864.0,7337084455.0,0.0027964258494959,-0.0004751320266291881,,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0455716595350855,1.0,0.0
2021-01-29,600519,1841.76,1884.09,1832.14,1854.9,3370133.0,7166179277.0,0.0026828044118529,0.01349579280952895,1836.3385000000003,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0596824780196863,1.0,0.0
2021-02-01,600519,1867.01,1893.31,1836.33,1848.88,2934059.0,6219639111.0,0.002335666405402,-0.003245457976171262,1841.261,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0562433230691883,1.0,0.0
2021-02-02,600519,1851.43,1884.53,1842.56,1880.16,3458225.0,7372233582.0,0.0027529303108157,0.016918350568993157,1845.0104999999999,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0741132178950312,1.0,0.0
2021-02-03,600519,1884.54,1926.85,1875.78,1919.52,3871415.0,8384049314.0,0.0030818514409116,0.020934388562675377,1848.9510000000002,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0965991213587514,1.0,0.0
2021-02-04,600519,1920.48,2042.32,1920.48,2034.3,6385101.0,14596930188.0,0.0050828786676747,0.05979619904976241,1856.877,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1621715806973139,1.0,0.0
2021-02-05,600519,2037.93,2072.64,2008.13,2027.42,3972906.0,9253566205.0,0.0031626436537303,-0.0033819987219190217,1866.6505000000002,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1582411178967449,1.0,0.0
2021-02-08,600519,2048.45,2085.16,2027.42,2076.33,3578573.0,8420758625.0,0.0028487336946458,0.024124256444150616,1878.443,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1861828236490457,1.0,0.0
2021-02-09,600519,2076.33,2153.14,2059.85,2153.14,3329655.0,7972930045.0,0.0026505817793981,0.03699315619386123,1891.3949999999998,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2300634701187703,1.0,0.0
2021-02-10,600519,2178.18,2280.03,2178.18,2279.86,6137057.0,15675929714.0,0.00488542250273,0.05885358128129159,1910.5475,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.302457110538553,1.0,0.0
2021-02-18,600519,2268.44,2303.42,2160.65,2165.91,6591232.0,16704135269.0,0.0052469698641408,-0.049981139192757595,1925.3170000000002,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.2373588204041286,1.0,0.0
2021-02-19,600519,2148.52,2188.4,2087.55,2156.27,5938546.0,14525164525.0,0.0047273972299585,-0.004450785120341916,1941.8835,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.2318516021777501,1.0,0.0
2021-02-22,600519,2151.88,2151.88,1996.93,2005.52,7893547.0,18498777223.0,0.0062836815985508,-0.06991239501546653,1951.7455000000002,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.145729906365864,1.0,0.0
2021-02-23,600519,1985.46,2055.37,1985.34,2022.16,5745460.0,13316110795.0,0.0045736905445941,0.008297100003989089,1964.7879999999998,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1552361419765425,1.0,0.0
2021-02-24,600519,2023.02,2031.8,1893.74,1918.73,8211578.0,18195034445.0,0.0065368511232864,-0.051148277089844596,1971.2904999999998,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0961478036825232,1.0,0.0
2021-02-25,600519,1936.26,1949.84,1859.31,1884.54,5972643.0,12982145755.0,0.0047545402483589,-0.017819078244463826,1974.7965,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.076615460201207,1.0,0.0
2021-02-26,600519,1840.71,1910.79,1812.05,1860.68,6652506.0,14097015494.0,0.005295747214332,-0.012660914599849193,1976.6735,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0629845238027222,1.0,0.0
2021-03-01,600519,1909.96,1909.96,1858.25,1891.55,4491626.0,9686945529.0,0.0035755722546242,0.01659070877313673,1975.9285,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0806201904674846,1.0,0.0
2021-03-02,600519,1910.84,1910.84,1781.99,1803.9,7076450.0,14796698646.0,0.0056332290981563,-0.0463376595913404,1972.252,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0305467799340728,1.0,0.0
2021-03-03,600519,1788.12,1884.34,1781.99,1875.78,5421546.0,11366685429.0,0.0043158378401872,0.0398469981706302,1974.4875,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0716109755888548,1.0,0.0
2021-03-04,600519,1836.33,1837.21,1761.91,1781.99,6508829.0,13297304316.0,0.0051813727105715,-0.05000053311155894,1972.077,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0180298555212142,1.0,0.0
2021-03-05,600519,1753.06,1836.33,1742.54,1805.75,6377920.0,13100315985.0,0.0050771622112377,0.01333340815605033,1969.6195,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0316036630999235,1.0,0.0
2021-03-08,600519,1818.77,1827.57,1718.0,1718.0,6309959.0,12724245990.0,0.0050230616547807,-0.04859476671743046,1963.0755000000001,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.981473123746736,1.0,0.0
2021-03-09,600519,1713.62,1753.06,1665.57,1697.83,8226581.0,16100769579.0,0.0065487943061196,-0.011740395809080373,1953.959,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.9699502407979748,1.0,0.0
2021-03-10,600519,1732.9,1752.95,1724.14,1726.77,5117174.0,10136910284.0,0.0040735416030819,0.01704528721956855,1944.3215,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.986483321241066,1.0,0.0
2021-03-11,600519,1731.15,1823.18,1719.3,1795.14,5676897.0,11521736384.0,0.0045191107642442,0.03959415556211887,1932.3635000000002,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0255422953217204,1.0,0.0
2021-03-12,600519,1814.42,1820.55,1754.82,1775.85,4032251.0,8181594631.0,0.0032098854177264,-0.010745680002673952,1919.7849999999999,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0145221459869853,1.0,0.0
2021-03-15,600519,1796.89,1814.24,1710.24,1731.54,6248487.0,12459955712.0,0.0049741266860999,-0.02495143170875913,1902.5455000000002,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.9892083659443673,1.0,0.0
2021-03-16,600519,1731.09,1770.58,1722.38,1762.27,3464850.0,6918600717.0,0.0027582041617968,0.017747207687954125,1883.002,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0067640522614438,1.0,0.0
2021-03-17,600519,1753.06,1796.89,1732.03,1779.67,3137491.0,6352656523.0,0.0024976090548797,0.009873628899090381,1857.9925000000003,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0167044669024177,1.0,0.0
2021-03-18,600519,1783.74,1828.76,1783.74,1814.16,3386488.0,6997030294.0,0.0026958238583127,0.019379997415251093,1840.405,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0364081968430607,1.0,0.0
2021-03-19,600519,1783.74,1790.75,1746.25,1761.83,3578077.0,7211521835.0,0.0028483388523686,-0.02884530581646616,1820.6830000000002,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0065126854544304,1.0,0.0
2021-03-22,600519,1753.15,1775.93,1714.1,1744.29,3691407.0,7323391311.0,0.0029385555363972,-0.00995555757365918,1807.6215,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.9964922904657705,1.0,0.0
2021-03-23,600519,1752.08,1760.78,1726.77,1749.56,2744619.0,5459520703.0,0.0021848621291965,0.0030212865979855064,1793.9915,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9995029792679506,1.0,0.0
2021-03-24,600519,1736.41,1764.46,1736.41,1743.42,2935739.0,5857848160.0,0.0023370037744055,-0.00350945380552814,1785.2259999999999,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.995995269733722,1.0,0.0
2021-03-25,600519,1726.77,1743.31,1706.43,1727.64,3157523.0,6216733244.0,0.0025135555881406,-0.009051175276181267,1777.3809999999999,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.9869803419731147,1.0,0.0
2021-03-26,600519,1739.91,1772.35,1716.25,1764.46,5001642.0,9987629444.0,0.0039815720103951,0.021312310435044335,1772.5700000000002,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.008015173414532,1.0,0.0
2021-03-29,600519,1790.93,1837.52,1775.98,1782.95,5699220.0,11740129413.0,0.0045368810548784,0.010479126758328405,1767.14,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0185782921910613,1.0,0.0
2021-03-30,600519,1788.12,1828.44,1783.81,1802.19,3262697.0,6717493350.0,0.0025972796640783,0.01079110462996713,1767.0545000000002,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0295698771159083,1.0,0.0
2021-03-31,600519,1792.59,1793.4,1753.06,1760.95,3715441.0,7489086233.0,0.0029576878736772,-0.02288326979952171,1761.313,,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0060099518404046,1.0,0.0
2021-04-01,600519,1771.47,1794.08,1754.13,1792.07,2658763.0,5379775870.0,0.0021165162046932,0.01767227916749481,1761.8169999999998,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0237884405546063,1.0,0.0
2021-04-02,600519,1802.15,1897.69,1802.15,1895.06,5202757.0,10981752658.0,0.0041416702051221,0.05746985329814125,1766.2824999999998,1857.4134999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0826254120416123,1.0,0.0
2021-04-06,600519,1894.18,1895.04,1842.73,1863.53,3274177.0,6967525037.0,0.002606418352269,-0.016637995630745195,1773.559,1859.2985,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0646126951663302,1.0,0.0
2021-04-07,600519,1844.27,1855.88,1796.89,1806.53,4020097.0,8317799925.0,0.0032002101898283,-0.03058711155709859,1778.9940000000001,1859.3211666666664,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0320492678941742,1.0,0.0
2021-04-08,600519,1794.28,1822.31,1791.63,1814.42,2854762.0,5893307514.0,0.0022725417923833,0.004367489053600071,1783.3764999999999,1858.883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.036556731774478,1.0,0.0
2021-04-09,600519,1789.88,1800.39,1757.45,1770.59,2880886.0,5832453812.0,0.0022933378803879,-0.0241564797566165,1782.149,1857.1298333333334,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.011517170066783,1.0,0.0
2021-04-12,600519,1762.7,1779.36,1745.79,1760.85,3194307.0,6409917318.0,0.0025428376008937,-0.00550099119502534,1781.3990000000001,1855.9448333333335,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0059528230206287,1.0,0.0
2021-04-13,600519,1770.59,1796.71,1760.95,1771.47,2899215.0,5883787293.0,0.0023079287354268,0.006031178124201508,1783.3954999999999,1854.7946666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0120199036808095,1.0,0.0
2021-04-14,600519,1783.74,1795.14,1767.09,1794.26,2411465.0,4908790023.0,0.0019196538952703,0.012865021705137591,1784.9950000000001,1853.130666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0250395617076944,1.0,0.0
2021-04-15,600519,1780.15,1794.17,1744.3,1766.74,3436621.0,6903769490.0,0.0027357323822729,-0.015337799427061816,1784.3484999999996,1850.9628333333335,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0093177105054185,1.0,0.0
2021-04-16,600519,1775.04,1812.67,1763.58,1801.25,3029370.0,6183895054.0,0.002411539010815,0.019533151454090625,1783.703,1849.8083333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0290328662100168,1.0,0.0
2021-04-19,600519,1801.27,1839.28,1781.99,1830.2,3175391.0,6610577917.0,0.0025277794627565,0.016072172102706395,1787.1215,1849.896,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0455716595350855,1.0,0.0
2021-04-20,600519,1815.38,1866.13,1814.42,1836.16,2829037.0,5949669953.0,0.002252063329517,0.0032564747022183482,1791.7149999999997,1850.3606666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0489765371937179,1.0,0.0
2021-04-21,600519,1819.68,1838.79,1810.12,1823.18,2614975.0,5446145952.0,0.0020816586368802,-0.007069100731962319,1795.396,1851.3918333333336,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0415612163868304,1.0,0.0
2021-04-22,600519,1831.86,1839.84,1798.2,1801.71,2685002.0,5539295656.0,0.0021374038387903,-0.011776127425706773,1798.3105000000003,1851.609,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.029295658780985,1.0,0.0
2021-04-23,600519,1802.12,1858.14,1799.08,1848.55,3346277.0,7002695288.0,0.0026638137720031,0.02599752457387705,1804.3560000000002,1852.1778333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0560547979639285,1.0,0.0
2021-04-26,600519,1868.76,1871.39,1817.57,1821.27,3404511.0,7160836874.0,0.0027101711211403,-0.0147575126450461,1807.1965,1852.1466666666668,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0404700559291142,1.0,0.0
2021-04-27,600519,1829.39,1836.55,1810.11,1835.84,2210785.0,4607779002.0,0.0017599019835888,0.007999912149214472,1809.841,1850.9698333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0487937249704353,1.0,0.0
2021-04-28,600519,1761.83,1794.7,1755.69,1789.88,8134295.0,16463574637.0,0.0064753297609659,-0.025034861425832222,1809.2254999999998,1849.5106666666666,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0225373194015182,1.0,0.0
2021-04-29,600519,1794.29,1796.84,1765.33,1776.17,4128378.0,8370431228.0,0.0032864076023696,-0.007659731378639956,1809.9865000000002,1848.5956666666668,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0147049582102678,1.0,0.0
2021-04-30,600519,1775.85,1784.62,1756.31,1759.0,3840137.0,7723747038.0,0.0030569524958569,-0.009666867473271168,1808.333,1847.409,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.004895939854778,1.0,0.0
2021-05-06,600519,1753.06,1759.06,1711.86,1717.12,5354614.0,10584968907.0,0.0042625564222449,-0.023808982376350207,1799.4360000000001,1845.1126666666667,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.9809703901327098,1.0,0.0
2021-05-07,600519,1722.38,1725.0,1666.29,1668.04,5249339.0,10101703446.0,0.0041787519449564,-0.028582743197912763,1789.6614999999997,1842.098666666667,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.9529315653867902,1.0,0.0
2021-05-10,600519,1665.41,1673.3,1635.62,1647.03,4600318.0,8677753608.0,0.0036620968449395,-0.012595621208124519,1781.6864999999998,1838.213166666667,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.9409288003519131,1.0,0.0
2021-05-11,600519,1644.37,1723.26,1642.01,1717.12,4249412.0,8209251914.0,0.0033827570785428,0.042555387576425296,1776.8215,1834.8398333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9809703901327096,1.0,0.0
2021-05-12,600519,1708.43,1752.19,1708.36,1739.04,3269887.0,6473203286.0,0.0026030032849922,0.01276556093924719,1775.2440000000001,1829.9188333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9934930274275457,1.0,0.0
2021-05-13,600519,1723.04,1739.96,1711.86,1728.08,2507751.0,4934954969.0,0.001996302652337,-0.006302327721041556,1773.6055000000001,1824.9298333333331,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.9872317087801277,1.0,0.0
2021-05-14,600519,1737.28,1779.8,1732.02,1761.7,3561129.0,7150302044.0,0.0028348473464927,0.019455117818619527,1773.1170000000002,1819.686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0064384179887222,1.0,0.0
2021-05-17,600519,1775.06,1827.74,1775.06,1803.87,4452400.0,9178509985.0,0.0035443462804981,0.023937106204234393,1773.5975000000003,1813.8648333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03052964128814,1.0,0.0
2021-05-18,600519,1810.04,1820.55,1792.56,1805.05,1750428.0,3595891742.0,0.0013934334226663,0.0006541491349154605,1775.5130000000001,1805.9513333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0312037613614933,1.0,0.0
2021-05-19,600519,1804.78,1818.63,1788.12,1796.01,2240972.0,4606452358.0,0.0017839324348442,-0.005008171518794513,1775.2510000000002,1799.7863333333335,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0260393160537689,1.0,0.0
2021-05-20,600519,1817.92,1818.01,1792.82,1804.67,2185716.0,4500663211.0,0.0017399457314763,0.0048217994331880565,1773.9744999999998,1793.9263333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0309866718463456,1.0,0.0
2021-05-21,600519,1801.34,1823.08,1785.51,1789.96,2424823.0,4976601458.0,0.0019302875709541,-0.008151074711720163,1771.6645,1790.3336666666667,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.0225830224573385,1.0,0.0
2021-05-24,600519,1797.76,1823.24,1780.23,1815.55,3254808.0,6705879397.0,0.0025909996021327,0.014296408858298415,1771.2830000000001,1786.8901666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0372022874379432,1.0,0.0
2021-05-25,600519,1827.57,1928.46,1827.57,1923.55,6775695.0,14636718750.0,0.0053938121846734,0.059486106138635586,1777.3749999999995,1786.9705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0989014127957122,1.0,0.0
2021-05-26,600519,1935.36,1965.01,1922.3,1945.9,3860420.0,8558038174.0,0.0030730988384154,0.011619141691143975,1782.2424999999998,1787.9931666666669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1116697040155838,1.0,0.0
2021-05-27,600519,1938.03,2033.55,1929.33,1967.81,4537338.0,10240368980.0,0.0036119614283674,0.011259571406547098,1789.5695,1789.7786666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1241866284284423,1.0,0.0
2021-05-28,600519,1964.28,1972.19,1933.2,1954.66,2580731.0,5741331986.0,0.002054398598692,-0.006682555734547457,1795.5104999999999,1790.8305,1.0,0.0,0.0,-0.0,0.0,-0.0,1.0,1.1166741886279363,1.0,0.0
2021-05-31,600519,1941.95,1944.45,1903.82,1944.15,3173900.0,6960864260.0,0.0025265925477659,-0.00537689419131715,1803.2240000000002,1793.1680000000001,1.0,1.0,1.0,-0.00537689419131715,0.0005,-0.00587689419131715,0.9941231058086828,1.110669949669509,1.0,-0.005876894191317206
2021-06-01,600519,1947.65,1971.27,1933.63,1964.26,3061634.0,6832594466.0,0.0024372228641062,0.010343852069027548,1812.6285,1794.6426666666666,1.0,1.0,0.0,0.010343852069027548,0.0,0.010343852069027548,1.00440616815357,1.1221585553264046,1.00440616815357,0.0
2021-06-02,600519,1972.19,1984.47,1935.54,1947.65,2286277.0,5088908384.0,0.0018199976150252,-0.008456110698176311,1822.0609999999997,1797.4036666666666,1.0,1.0,0.0,-0.008456110698176311,0.0,-0.008456110698176311,0.9959127984097325,1.112669458361659,1.00440616815357,-0.008456110698176311
2021-06-03,600519,1945.9,1981.26,1937.2,1947.84,2345031.0,5242453019.0,0.0018667689117111,9.75534618641305e-05,1833.5970000000002,1799.7718333333332,1.0,1.0,0.0,9.75534618641305e-05,0.0,9.75534618641305e-05,0.9960099531509321,1.1127780031192327,1.00440616815357,-0.008359382159184636
2021-06-04,600519,1941.52,2005.5,1940.67,1973.51,3142219.0,7058715115.0,0.002501372793361,0.013178700509282049,1848.8705000000002,1804.0303333333331,1.0,1.0,0.0,0.013178700509282049,0.0,0.013178700509282049,1.0091360700277723,1.127442971155658,1.0091360700277723,0.0
2021-06-07,600519,1985.34,1997.61,1963.44,1990.6,2546627.0,5756592694.0,0.0020272500079207,0.008659697695983182,1866.0490000000002,1808.9098333333334,1.0,1.0,0.0,0.008659697695983182,0.0,0.008659697695983182,1.0178748833283253,1.137206286455327,1.0178748833283253,0.0
2021-06-08,600519,1980.96,1998.48,1894.31,1920.48,4731363.0,10479943156.0,0.0037664156074783,-0.035225560132623235,1876.2169999999999,1812.1383333333333,1.0,1.0,0.0,-0.035225560132623235,0.0,-0.035225560132623235,0.9820196704181565,1.0971475580285976,1.0178748833283253,-0.035225560132623235
2021-06-09,600519,1921.36,1940.64,1893.4,1927.93,2550235.0,5591378817.0,0.0020301221670663,0.003879238523702533,1885.6614999999997,1814.3515000000002,1.0,1.0,0.0,0.003879238523702533,0.0,0.003879238523702533,0.9858291589546763,1.1014036551018884,1.0178748833283253,-0.03148296995880617
2021-06-10,600519,1923.99,1973.4,1919.67,1962.1,2556663.0,5707338424.0,0.0020352391956107,0.017723672539978086,1897.3625,1817.4556666666665,1.0,1.0,0.0,0.017723672539978086,0.0,0.017723672539978086,1.003301672148351,1.1209245728192492,1.0178748833283253,-0.014317291268963972
2021-06-11,600519,1962.55,1966.94,1909.79,1909.79,3397066.0,7513797036.0,0.002704244506717,-0.026660210998420086,1904.7669999999998,1820.4265000000003,1.0,1.0,0.0,-0.026660210998420086,0.0,-0.026660210998420086,0.9765534378738082,1.091040487194574,1.0178748833283253,-0.040595800261227666
2021-06-15,600519,1924.07,1936.15,1882.79,1922.23,2936130.0,6412821567.0,0.00233731503112,0.006513805182768895,1910.685,1823.0925,1.0,1.0,0.0,0.006513805182768895,0.0,0.006513805182768895,0.9829145167186815,1.0981473123746728,1.0178748833283253,-0.03434642821259892
2021-06-16,600519,1921.36,1923.99,1882.79,1891.55,2759315.0,5978924528.0,0.0021965609237653,-0.015960629061038567,1915.0100000000002,1824.9571666666668,1.0,1.0,0.0,-0.015960629061038567,0.0,-0.015960629061038567,0.9672265827186246,1.0806201904674841,1.0178748833283253,-0.0497588666733646
2021-06-17,600519,1889.49,1917.85,1879.6,1890.6,2106753.0,4558702643.0,0.0016770870001523,-0.000502233617932446,1919.7395000000001,1826.2311666666667,1.0,1.0,0.0,-0.000502233617932446,0.0,-0.000502233617932446,0.9667408090126254,1.080077466679615,1.0178748833283253,-0.0502361097156635
2021-06-18,600519,1881.91,1890.24,1810.04,1832.77,5402821.0,11329180836.0,0.0043009317481689,-0.030588173066751212,1921.1444999999999,1827.4134999999999,1.0,1.0,0.0,-0.030588173066751212,0.0,-0.030588173066751212,0.9371699738358561,1.0470398702033206,1.0178748833283253,-0.07928765196423171
2021-06-21,600519,1827.57,1840.44,1796.89,1824.62,3548826.0,7367986471.0,0.0028250535067009,-0.004446820932250128,1922.8775,1828.7523333333334,1.0,1.0,0.0,-0.004446820932250128,0.0,-0.004446820932250128,0.9330025467791265,1.0423838713916,1.0178748833283253,-0.0833818949060583
2021-06-22,600519,1833.7,1838.96,1800.3,1818.78,3322818.0,6900830616.0,0.0026451391651856,-0.0032006664401353913,1923.039,1829.9059999999997,1.0,1.0,0.0,-0.0032006664401353913,0.0,-0.0032006664401353913,0.9300163168390897,1.0390475483166985,1.0178748833283253,-0.086315683713453
2021-06-23,600519,1823.18,1825.81,1783.0,1786.37,3707901.0,7596735684.0,0.0029516856342209,-0.017819637339315464,1916.1800000000003,1830.6218333333334,1.0,1.0,0.0,-0.017819637339315464,0.0,-0.017819637339315464,0.9134437633533712,1.0205320978273902,1.0178748833283253,-0.10259720687229967
