symbol,strategy_annual_return_binary,strategy_sharpe_binary,strategy_max_drawdown_binary,strategy_calmar_binary,excess_annual_return_binary,exposure_binary,total_trade_count_binary,total_transaction_cost_binary,total_turnover_binary,partial_position_rate_binary,strategy_annual_return_v1,strategy_sharpe_v1,strategy_max_drawdown_v1,strategy_calmar_v1,excess_annual_return_v1,exposure_v1,total_trade_count_v1,total_transaction_cost_v1,total_turnover_v1,partial_position_rate_v1,baseline_name,candidate_name,strategy_annual_return_diff,strategy_sharpe_diff,strategy_max_drawdown_diff,strategy_calmar_diff,excess_annual_return_diff,exposure_diff,total_trade_count_diff,total_transaction_cost_diff,total_turnover_diff,partial_position_rate_diff
300750,0.3979124441879065,1.0879170469449884,-0.3350343251948896,1.1876766476283904,0.022853695561200205,0.5611325611325612,41,0.0205,41.0,0.0,0.3855901570521254,1.0585483377371065,-0.35465822489259125,1.0872161703535903,0.010531408425419109,0.6093951093951094,151,0.033999999999999996,68.0,0.16087516087516088,binary,v1,-0.012322287135781096,-0.029368709207881816,-0.01962389969770162,-0.10046047727480012,-0.012322287135781096,0.04826254826254828,110,0.013499999999999995,27.0,0.16087516087516088
600519,0.03764137605364293,0.2808945101092456,-0.42331517363965787,0.08892045076013437,-0.10813777691635162,0.5226603884638023,48,0.024,48.0,0.0,0.044613274700276984,0.31090062856545897,-0.41840559165397107,0.10662686061130121,-0.10116587826971757,0.5770453207769276,194,0.0426,85.19999999999999,0.1812831077104179,binary,v1,0.006971898646634056,0.03000611845621337,0.004909581985686806,0.017706409851166838,0.006971898646634056,0.054384932313125356,146,0.0186,37.19999999999999,0.1812831077104179
600036,-0.02592350951699507,-0.024098868626557683,-0.362151189065964,-0.07158200856348212,-0.114558977888367,0.51854031783402,58,0.029,58.0,0.0,-0.01863668695995513,0.015090971132468227,-0.3701820877655815,-0.05034464814990413,-0.10727215533132706,0.5778693349028841,214,0.0485,97.0,0.19776339022954678,binary,v1,0.00728682255703994,0.03918983975902591,-0.008030898699617484,0.021237360413577995,0.00728682255703994,0.059329017068864065,156,0.0195,39.0,0.19776339022954678
000001,-0.04161927597116444,-0.06572426113457795,-0.5162450985180066,-0.08061921767517326,-0.04987177436525925,0.4714537963507946,50,0.025,50.0,0.0,-0.040071501930581954,-0.05443433937441756,-0.5182403999029632,-0.07732222717118359,-0.048324000324676764,0.5235432607416127,198,0.0436,87.2,0.17363154796939376,binary,v1,0.0015477740405824836,0.011289921760160394,-0.001995301384956627,0.003296990503989669,0.0015477740405824836,0.05208946439081813,148,0.0186,37.2,0.17363154796939376
000002,-0.18801164114137958,-0.7106011007186211,-0.8436021927896217,-0.222867653437058,-0.028280604403108645,0.39846968805179517,58,0.029,58.0,0.0,-0.18845192727887206,-0.6943948452733506,-0.8474903817265621,-0.22236467969694904,-0.02872089054060112,0.45903472630959385,237,0.05254999999999999,105.1,0.201883460859329,binary,v1,-0.0004402861374924738,0.016206255445270545,-0.0038881889369404288,0.000502973740108964,-0.0004402861374924738,0.06056503825779869,179,0.02354999999999999,47.099999999999994,0.201883460859329
