symbol,strategy_annual_return_v1,strategy_sharpe_v1,strategy_max_drawdown_v1,strategy_calmar_v1,excess_annual_return_v1,exposure_v1,total_trade_count_v1,total_transaction_cost_v1,total_turnover_v1,partial_position_rate_v1,strategy_annual_return_v2,strategy_sharpe_v2,strategy_max_drawdown_v2,strategy_calmar_v2,excess_annual_return_v2,exposure_v2,total_trade_count_v2,total_transaction_cost_v2,total_turnover_v2,partial_position_rate_v2,baseline_name,candidate_name,strategy_annual_return_diff,strategy_sharpe_diff,strategy_max_drawdown_diff,strategy_calmar_diff,excess_annual_return_diff,exposure_diff,total_trade_count_diff,total_transaction_cost_diff,total_turnover_diff,partial_position_rate_diff
300750,0.3855901570521254,1.0585483377371065,-0.35465822489259125,1.0872161703535903,0.010531408425419109,0.6093951093951094,151,0.033999999999999996,68.0,0.16087516087516088,0.39034164169888275,1.0729621168463759,-0.3368933946249253,1.1586503265623929,0.015282893072176451,0.5651866151866152,56,0.0223,44.599999999999994,0.013513513513513514,v1,v2,0.004751484646757342,0.014413779109269331,0.017764830267665954,0.07143415620880256,0.004751484646757342,-0.044208494208494264,-95,-0.011699999999999995,-23.400000000000006,-0.14736164736164736
600519,0.044613274700276984,0.31090062856545897,-0.41840559165397107,0.10662686061130121,-0.10116587826971757,0.5770453207769276,194,0.0426,85.19999999999999,0.1812831077104179,0.03527238688826961,0.2699812646060141,-0.43253570380964623,0.08154791980777745,-0.11050676608172494,0.5268981753972926,77,0.0279,55.8,0.014125956444967627,v1,v2,-0.00934088781200737,-0.04091936395944484,-0.014130112155675167,-0.025078940803523755,-0.00934088781200737,-0.05014714537963505,-117,-0.014699999999999998,-29.39999999999999,-0.16715715126545028
600036,-0.01863668695995513,0.015090971132468227,-0.3701820877655815,-0.05034464814990413,-0.10727215533132706,0.5778693349028841,214,0.0485,97.0,0.19776339022954678,-0.017017542672722707,0.020586568835887525,-0.3218358169233998,-0.05287647234357715,-0.10565301104409464,0.5257798705120659,91,0.0332,66.39999999999999,0.02413184226015303,v1,v2,0.0016191442872324213,0.005495597703419298,0.04834627084218168,-0.002531824193673017,0.0016191442872324213,-0.052089464390818185,-123,-0.015300000000000001,-30.60000000000001,-0.17363154796939376
000001,-0.040071501930581954,-0.05443433937441756,-0.5182403999029632,-0.07732222717118359,-0.048324000324676764,0.5235432607416127,198,0.0436,87.2,0.17363154796939376,-0.030817561203936084,-0.01705211650918528,-0.4899341577284295,-0.06290143423928865,-0.03907005959803089,0.4762213066509711,71,0.0274,54.8,0.015891701000588582,v1,v2,0.00925394072664587,0.03738222286523228,0.028306242174533702,0.014420792931894938,0.00925394072664587,-0.047321954090641605,-127,-0.0162,-32.400000000000006,-0.15773984696880516
000002,-0.18845192727887206,-0.6943948452733506,-0.8474903817265621,-0.22236467969694904,-0.02872089054060112,0.45903472630959385,237,0.05254999999999999,105.1,0.201883460859329,-0.18796385603484345,-0.7089490963131729,-0.8435401288082516,-0.22282740277027205,-0.02823281929657251,0.403766921718658,87,0.0329,65.8,0.017657445556209534,v1,v2,0.00048807124402860946,-0.01455425103982233,0.003950252918310526,-0.00046272307332301255,0.00048807124402860946,-0.05526780459093583,-150,-0.019649999999999994,-39.3,-0.18422601530311947
