date,open,high,low,close,volume,amount,outstanding_share,turnover,symbol
2015-05-19,6.7,6.92,6.68,6.91,558067072.0,4688411648.0,21196596395.0,0.026328145406006823,600050
2015-05-20,6.93,7.12,6.79,6.88,711201536.0,6053091840.0,21196596395.0,0.03355262905169828,600050
2015-05-21,6.87,7.09,6.78,7.04,653298624.0,5595072512.0,21196596395.0,0.030820921049103178,600050
2015-05-22,7.06,7.35,6.96,7.33,922995904.0,8148583936.0,21196596395.0,0.04354453360341015,600050
2015-05-25,7.33,7.52,7.23,7.52,873020416.0,7966479872.0,21196596395.0,0.041186820739103853,600050
2015-05-26,7.56,7.59,7.27,7.43,799364928.0,7281560576.0,21196596395.0,0.037711947385503826,600050
2015-05-27,7.42,7.43,7.15,7.22,709396928.0,6335064576.0,21196596395.0,0.033467492364356075,600050
2015-05-28,7.23,7.8,7.14,7.3,1353498624.0,12414821376.0,21196596395.0,0.0638545263955336,600050
2015-05-29,7.35,7.46,6.67,6.97,804426048.0,6986592768.0,21196596395.0,0.037950717794945306,600050
2015-06-01,6.87,7.22,6.83,7.19,589009664.0,5119573504.0,21196596395.0,0.027787935998014268,600050
2015-06-02,7.2,7.53,7.13,7.44,836081408.0,7536280576.0,21196596395.0,0.03944413491768049,600050
2015-06-03,7.48,7.52,7.25,7.36,653526400.0,5942064640.0,21196596395.0,0.030831666925269112,600050
2015-06-04,7.39,7.44,6.73,7.28,610945856.0,5374809088.0,21196596395.0,0.028822828185005877,600050
2015-06-05,7.35,7.57,7.25,7.48,931822272.0,8517014016.0,21196596395.0,0.043960938569354686,600050
2015-06-08,7.6,8.23,7.6,8.23,1233229184.0,12164706304.0,21196596395.0,0.05818052865746421,600050
2015-06-09,8.48,8.67,8.0,8.36,1391311232.0,14219783168.0,21196596395.0,0.06563842638095388,600050
2015-06-10,8.13,8.28,8.0,8.07,689692224.0,6903376384.0,21196596395.0,0.0325378759470407,600050
2015-06-11,8.01,8.09,7.72,7.9,611947200.0,5920977408.0,21196596395.0,0.028870068976939636,600050
2015-06-12,7.9,8.09,7.74,7.92,551173504.0,5364297216.0,21196596395.0,0.026002924890810047,600050
2015-06-15,8.0,8.05,7.49,7.53,616309696.0,5857726976.0,21196596395.0,0.029075880132594278,600050
2015-06-16,7.48,7.48,6.81,6.94,685500992.0,6037037056.0,21196596395.0,0.03234014457914105,600050
2015-06-17,6.94,7.26,6.89,7.2,460025376.0,4001323264.0,21196596395.0,0.021702794516034376,600050
2015-06-18,7.15,7.2,6.83,6.87,366726880.0,3178290176.0,21196596395.0,0.017301215401096474,600050
2015-06-19,6.7,6.88,6.21,6.23,429951104.0,3494138368.0,21196596395.0,0.02028396899142826,600050
2015-06-23,6.26,6.4,5.79,6.32,476527328.0,3610641408.0,21196596395.0,0.02248131346749644,600050
2015-06-24,6.39,6.72,6.34,6.67,600213888.0,4793034752.0,21196596395.0,0.028316521993199936,600050
2015-06-25,6.62,6.66,6.16,6.34,455550240.0,3637738240.0,21196596395.0,0.0214916692996739,600050
2015-06-26,6.1,6.25,5.71,5.71,485620160.0,3543311360.0,21196596395.0,0.022910289508298202,600050
2015-06-29,5.87,5.91,5.14,5.41,621657536.0,4249646080.0,21196596395.0,0.029328177242014235,600050
2015-06-30,5.36,5.96,5.28,5.96,625212864.0,4349884416.0,21196596395.0,0.02949590832174733,600050
2015-07-01,5.96,6.27,5.79,5.86,649317440.0,4863789056.0,21196596395.0,0.030633099196678837,600050
2015-07-02,5.89,6.1,5.52,5.79,538685120.0,3876537344.0,21196596395.0,0.025413755584225248,600050
2015-07-03,5.64,6.07,5.22,5.55,556611840.0,3851344384.0,21196596395.0,0.026259491364910712,600050
2015-07-06,6.11,6.11,5.67,5.92,767109312.0,5477627392.0,21196596395.0,0.03619021175404137,600050
2015-07-07,5.74,6.13,5.4,5.92,917293824.0,6452241920.0,21196596395.0,0.0432755243769409,600050
2015-07-08,5.36,5.9,5.32,5.37,909102400.0,6145822720.0,21196596395.0,0.0428890744088728,600050
2015-07-09,4.97,5.92,4.84,5.92,865887680.0,5867874304.0,21196596395.0,0.040850316902965214,600050
2015-07-10,5.89,6.5,5.7,6.44,982133184.0,7568492544.0,21196596395.0,0.046334475861024196,600050
2015-07-13,6.32,6.74,6.06,6.41,963170240.0,7527241728.0,21196596395.0,0.04543985374119777,600050
2015-07-14,6.19,6.38,5.91,5.98,588943744.0,4409999872.0,21196596395.0,0.02778482606476029,600050
2015-07-15,5.85,5.96,5.46,5.68,524191520.0,3613059072.0,21196596395.0,0.02472998542934232,600050
2015-07-16,5.68,5.87,5.46,5.68,283980160.0,1969344128.0,21196596395.0,0.013397441490511525,600050
2015-07-17,5.74,6.03,5.69,5.92,363616800.0,2594201344.0,21196596395.0,0.017154489957914774,600050
2015-07-20,5.91,5.95,5.75,5.83,350090240.0,2494802944.0,21196596395.0,0.016516342221932465,600050
2015-07-21,5.74,5.94,5.67,5.86,337998528.0,2401354496.0,21196596395.0,0.015945886863219676,600050
2015-07-22,5.79,5.83,5.66,5.74,302688992.0,2120103808.0,21196596395.0,0.014280075270546755,600050
2015-07-23,5.73,6.3,5.7,6.08,659074368.0,4826752512.0,21196596395.0,0.03109340555049994,600050
2015-07-24,6.01,6.25,5.83,5.87,523349440.0,3869727232.0,21196596395.0,0.024690258296537235,600050
2015-07-27,5.74,5.83,5.28,5.28,435683776.0,2976968192.0,21196596395.0,0.020554421468475578,600050
2015-07-28,5.11,5.24,4.77,4.99,466857088.0,2829050624.0,21196596395.0,0.022025096826871954,600050
2015-07-29,5.1,5.28,5.02,5.27,311046048.0,1935310720.0,21196596395.0,0.014674339323334557,600050
2015-07-30,5.21,5.29,5.0,5.06,258227360.0,1632024320.0,21196596395.0,0.012182491716496166,600050
2015-07-31,4.96,5.17,4.96,5.08,202448928.0,1250596864.0,21196596395.0,0.009551011125906754,600050
2015-08-03,5.02,5.16,4.96,5.14,222034176.0,1357678592.0,21196596395.0,0.010474991921456548,600050
2015-08-04,5.14,5.31,5.09,5.28,201958752.0,1283063680.0,21196596395.0,0.009527885903778375,600050
2015-08-05,5.25,5.28,5.09,5.14,162440448.0,1027921984.0,21196596395.0,0.0076635156405732,600050
2015-08-06,5.04,5.13,5.01,5.05,100602232.0,621822720.0,21196596395.0,0.004746150284001763,600050
2015-08-07,5.1,5.23,5.06,5.15,152274720.0,956172800.0,21196596395.0,0.00718392317154841,600050
2015-08-10,5.52,5.67,5.37,5.67,315201248.0,2148806400.0,21196596395.0,0.014870370795678869,600050
2015-08-11,5.88,6.0,5.69,5.77,631885056.0,4508112384.0,21196596395.0,0.029810684896045547,600050
2015-08-12,5.66,6.13,5.61,5.89,486906304.0,3502525440.0,21196596395.0,0.022970966419630222,600050
2015-08-13,5.84,5.96,5.65,5.9,355041152.0,2520641792.0,21196596395.0,0.016749913306069723,600050
2015-08-14,5.91,6.28,5.83,6.09,569006592.0,4201049600.0,21196596395.0,0.02684424335853379,600050
2015-08-17,5.98,6.19,5.85,6.1,423544896.0,3113397760.0,21196596395.0,0.01998174084684222,600050
2015-08-18,6.05,6.2,5.49,5.5,410328736.0,2920615936.0,21196596395.0,0.01935823697132768,600050
2015-08-19,5.36,6.05,5.36,6.05,779187264.0,5638658048.0,21196596395.0,0.036760017951929305,600050
2015-08-20,5.99,6.65,5.92,6.3,1098297600.0,8477513216.0,21196596395.0,0.051814809299245514,600050
2015-08-21,6.23,6.51,5.74,6.03,797888640.0,5890267136.0,21196596395.0,0.037642299977378044,600050
2015-08-24,5.7,5.87,5.43,5.43,527692672.0,3561166080.0,21196596395.0,0.024895160627037075,600050
2015-08-25,4.91,5.2,4.89,4.89,386192032.0,2341646336.0,21196596395.0,0.018219530381353946,600050
2015-08-26,4.88,5.11,4.52,4.58,565022336.0,3315270656.0,21196596395.0,0.026656276577181108,600050
2015-08-27,4.67,4.9,4.41,4.87,400528096.0,2282470144.0,21196596395.0,0.01889586839963039,600050
2015-08-28,4.92,5.35,4.79,5.28,494046240.0,3036227840.0,21196596395.0,0.02330780993294466,600050
2015-08-31,5.11,5.39,4.92,5.37,429702656.0,2658356992.0,21196596395.0,0.020272247864348693,600050
2015-09-01,5.17,5.4,5.0,5.33,533905344.0,3402836992.0,21196596395.0,0.025188258249137643,600050
2015-09-02,5.09,5.37,5.05,5.21,432551232.0,2761035008.0,21196596395.0,0.020406636232505385,600050
2015-09-07,5.3,5.5,5.0,5.06,357374976.0,2297060864.0,21196596395.0,0.016860017020671303,600050
2015-09-08,4.96,5.15,4.81,5.08,203257152.0,1236207616.0,21196596395.0,0.00958914102114742,600050
2015-09-09,5.09,5.29,5.05,5.23,249184256.0,1574128384.0,21196596395.0,0.01175586171272192,600050
2015-09-10,5.13,5.19,5.05,5.14,154070528.0,962706240.0,21196596395.0,0.0072686446978979715,600050
2015-09-11,5.05,5.19,5.0,5.09,103913648.0,645194304.0,21196596395.0,0.00490237423327605,600050
2015-09-14,5.21,5.25,4.81,5.15,285029760.0,1764948864.0,21196596395.0,0.0134469588743613,600050
2015-09-15,5.05,5.05,4.86,4.95,139505488.0,842851904.0,21196596395.0,0.006581504190592954,600050
2015-09-16,4.96,5.33,4.87,5.19,220408640.0,1367427456.0,21196596395.0,0.010398303382895544,600050
2015-09-17,5.14,5.41,5.01,5.07,272016352.0,1731485312.0,21196596395.0,0.012833020308117254,600050
2015-09-18,5.07,5.16,5.05,5.08,122805600.0,762100608.0,21196596395.0,0.005793647136149096,600050
2015-09-21,5.03,5.16,4.99,5.13,107292368.0,667084736.0,21196596395.0,0.0050617734093058855,600050
2015-09-22,5.13,5.25,5.1,5.17,156666304.0,986891328.0,21196596395.0,0.007391106622993281,600050
2015-09-23,5.08,5.12,4.96,4.99,145848784.0,894957120.0,21196596395.0,0.006880764311500681,600050
2015-09-24,5.01,5.05,4.94,5.0,91412272.0,556265088.0,21196596395.0,0.0043125919980984756,600050
2015-09-25,5.11,5.36,5.06,5.17,307100352.0,1948472448.0,21196596395.0,0.01448819170196782,600050
2015-09-28,5.17,5.17,4.95,5.04,146508880.0,895486528.0,21196596395.0,0.006911905914977912,600050
2015-09-29,4.93,5.0,4.86,4.93,105864600.0,635851840.0,21196596395.0,0.004994415047925906,600050
2015-09-30,4.97,5.0,4.91,4.93,80390392.0,485779552.0,21196596395.0,0.0037926085160994547,600050
2015-10-08,5.06,5.15,5.0,5.04,142632144.0,880855680.0,21196596395.0,0.00672901164611716,600050
2015-10-09,5.08,5.08,4.98,5.04,119904408.0,736179200.0,21196596395.0,0.005656776482675487,600050
2015-10-12,5.04,5.28,5.04,5.24,287223456.0,1814564352.0,21196596395.0,0.01355045171628367,600050
2015-10-13,5.17,5.24,5.12,5.2,173713536.0,1095161728.0,21196596395.0,0.00819535045923584,600050
2015-10-14,5.2,5.29,5.17,5.19,208645808.0,1332912512.0,21196596395.0,0.009843363722735072,600050
2015-10-15,5.28,5.57,5.26,5.48,371725696.0,2464358144.0,21196596395.0,0.017537046470710044,600050
2015-10-16,5.46,5.7,5.41,5.6,289619328.0,1967933952.0,21196596395.0,0.013663482693302469,600050
2015-10-19,5.59,5.82,5.37,5.46,238269552.0,1613170432.0,21196596395.0,0.011240934514194207,600050
2015-10-20,5.42,5.63,5.38,5.6,188379200.0,1264162944.0,21196596395.0,0.008887238143782188,600050
2015-10-21,5.61,5.9,5.38,5.7,326924160.0,2267313408.0,21196596395.0,0.015423427134609079,600050
2015-10-22,5.52,5.85,5.51,5.82,247513152.0,1723685632.0,21196596395.0,0.011677023395057195,600050
2015-10-23,5.83,5.83,5.61,5.71,213319008.0,1482656256.0,21196596395.0,0.010063833080782686,600050
2015-10-26,5.75,5.78,5.55,5.6,185064960.0,1269877248.0,21196596395.0,0.008730880965571172,600050
2015-10-27,5.57,5.57,5.34,5.55,137800128.0,917580288.0,21196596395.0,0.006501049764409594,600050
2015-10-28,5.48,5.52,5.37,5.41,127856656.0,847483840.0,21196596395.0,0.006031942752382629,600050
2015-10-29,5.43,5.54,5.38,5.45,95743432.0,635747072.0,21196596395.0,0.004516924803200226,600050
2015-10-30,5.45,5.47,5.34,5.42,94715496.0,624592384.0,21196596395.0,0.00446842947023052,600050
2015-11-02,5.36,5.37,5.2,5.21,150494352.0,972481472.0,21196596395.0,0.007099930064031396,600050
2015-11-03,5.24,5.27,5.17,5.19,76822824.0,487959680.0,21196596395.0,0.0036242999851675006,600050
2015-11-04,5.2,5.43,5.19,5.42,178822896.0,1160195968.0,21196596395.0,0.008436396705755174,600050
2015-11-05,5.41,5.96,5.38,5.8,670210240.0,4722152448.0,21196596395.0,0.031618766877030025,600050
2015-11-06,5.66,5.82,5.64,5.77,417922560.0,2909800192.0,21196596395.0,0.019716493733804474,600050
2015-11-09,5.68,5.93,5.63,5.79,307611712.0,2176547840.0,21196596395.0,0.014512316329831217,600050
2015-11-10,5.71,5.78,5.66,5.71,200549808.0,1393778304.0,21196596395.0,0.009461415609503565,600050
2015-11-11,5.7,5.79,5.66,5.77,180084240.0,1261183360.0,21196596395.0,0.008495903617926109,600050
2015-11-12,5.77,5.78,5.59,5.61,202119456.0,1389374848.0,21196596395.0,0.009535467498342203,600050
2015-11-13,5.56,5.61,5.47,5.49,125219008.0,842982080.0,21196596395.0,0.005907505415800507,600050
2015-11-16,5.4,5.51,5.36,5.51,111530344.0,738976384.0,21196596395.0,0.005261710036914632,600050
2015-11-17,5.54,5.64,5.47,5.49,140399904.0,952516288.0,21196596395.0,0.006623700399047014,600050
2015-11-18,5.5,5.57,5.43,5.46,92240352.0,617727040.0,21196596395.0,0.004351658647506177,600050
2015-11-19,5.5,5.61,5.48,5.6,115990360.0,783787456.0,21196596395.0,0.005472121931205927,600050
2015-11-20,5.62,5.67,5.55,5.6,133191048.0,908986624.0,21196596395.0,0.006283605420322011,600050
2015-11-23,5.56,5.6,5.46,5.48,104819976.0,706641088.0,21196596395.0,0.0049451324187465145,600050
2015-11-24,5.47,5.49,5.39,5.46,77011648.0,509433184.0,21196596395.0,0.0036332082078123656,600050
2015-11-25,5.45,5.51,5.4,5.46,114375584.0,759058688.0,21196596395.0,0.0053959410213132,600050
2015-11-26,5.47,5.53,5.41,5.43,121644624.0,809553536.0,21196596395.0,0.005738875323808797,600050
2015-11-27,5.41,5.42,5.01,5.11,180537632.0,1144577280.0,21196596395.0,0.00851729346710524,600050
2015-11-30,5.09,5.19,4.92,5.1,147156944.0,909185216.0,21196596395.0,0.006942479880152476,600050
2015-12-01,5.11,5.14,5.04,5.09,72025181.0,446352272.0,21196596395.0,0.0033979597317326756,600050
2015-12-02,5.05,5.29,5.05,5.25,126519136.0,799115520.0,21196596395.0,0.005968842055691743,600050
2015-12-03,5.23,5.32,5.17,5.26,116021257.0,741066827.0,21196596395.0,0.005473579570886574,600050
2015-12-04,5.21,5.22,5.1,5.12,98729624.0,621500672.0,21196596395.0,0.004657805534443682,600050
2015-12-07,5.13,5.17,5.09,5.14,55673933.0,347928381.0,21196596395.0,0.0026265506009791623,600050
2015-12-08,5.14,5.14,5.0,5.01,70579312.0,434182208.0,21196596395.0,0.00332974741249726,600050
2015-12-09,5.01,5.06,5.0,5.02,48774394.0,298850441.0,21196596395.0,0.0023010483896134023,600050
2015-12-10,5.02,5.05,4.94,4.97,67784464.0,413637344.0,21196596395.0,0.0031978937909101987,600050
2015-12-11,4.96,4.98,4.92,4.96,59190936.0,356907776.0,21196596395.0,0.002792473607411913,600050
2015-12-14,4.92,5.12,4.9,5.1,98487320.0,601342336.0,21196596395.0,0.004646374265220801,600050
2015-12-15,5.09,5.14,5.02,5.05,83555168.0,516350176.0,21196596395.0,0.003941914373559972,600050
2015-12-16,5.07,5.19,5.05,5.12,95934256.0,599159872.0,21196596395.0,0.004525927380616146,600050
2015-12-17,5.14,5.21,5.11,5.18,108041184.0,680540352.0,21196596395.0,0.005097100590427127,600050
2015-12-18,5.17,5.29,5.14,5.15,109005320.0,691046656.0,21196596395.0,0.005142586006200172,600050
2015-12-21,5.11,5.25,5.09,5.23,152963664.0,969640832.0,21196596395.0,0.007216425748243342,600050
2015-12-22,5.23,5.28,5.19,5.22,85468857.0,544189467.0,21196596395.0,0.004032197217292913,600050
2015-12-23,5.22,5.24,5.14,5.15,83941200.0,530920576.0,21196596395.0,0.003960126354049966,600050
2015-12-24,5.15,5.23,5.05,5.11,83621240.0,522043648.0,21196596395.0,0.003945031477776553,600050
2015-12-25,5.12,5.14,5.09,5.13,44788043.0,279525771.0,21196596395.0,0.0021129827716380406,600050
2015-12-28,5.19,5.38,5.13,5.15,262472136.0,1679854222.0,21196596395.0,0.0123827491503265,600050
2015-12-29,5.09,5.14,5.0,5.09,91885476.0,566423391.0,21196596395.0,0.004334916525639681,600050
2015-12-30,5.09,5.27,5.04,5.19,131019407.0,826980736.0,21196596395.0,0.006181153075637453,600050
2015-12-31,5.13,5.16,5.05,5.07,69238328.0,430756516.0,21196596395.0,0.0032664832933429074,600050
2016-01-04,5.07,5.09,4.73,4.76,93856954.0,564022588.0,21196596395.0,0.004427925703304877,600050
2016-01-05,4.66,4.82,4.52,4.69,157250238.0,897800876.0,21196596395.0,0.007418655102433959,600050
2016-01-06,4.7,4.81,4.68,4.73,160064951.0,925188822.0,21196596395.0,0.0075514459027845255,600050
2016-01-07,4.7,4.7,4.32,4.35,28897100.0,160040697.0,21196596395.0,0.0013632896273298126,600050
2016-01-08,4.45,4.58,4.21,4.48,146306289.0,794145535.0,21196596395.0,0.00690234820126649,600050
2016-01-11,4.42,4.45,4.1,4.13,139703338.0,727140893.0,21196596395.0,0.0065908382363195905,600050
2016-01-12,4.18,4.2,4.07,4.13,96726933.0,486578106.0,21196596395.0,0.004563323809044013,600050
2016-01-13,4.17,4.31,4.08,4.09,140074592.0,714857126.0,21196596395.0,0.006608353029406257,600050
2016-01-14,3.94,4.15,3.9,4.11,142167523.0,697904216.0,21196596395.0,0.006707092042075937,600050
2016-01-15,4.09,4.09,3.83,3.87,147687345.0,710670113.0,21196596395.0,0.006967502812613704,600050
