baseline_name,candidate_name,stock_count,avg_annual_return_diff,median_annual_return_diff,annual_return_win_rate,avg_sharpe_diff,median_sharpe_diff,sharpe_win_rate,avg_drawdown_diff,drawdown_win_rate,avg_calmar_diff,avg_excess_return_diff,avg_exposure_diff,avg_trade_count_diff,avg_turnover_diff,avg_transaction_cost_diff,avg_partial_position_rate_diff,comparison_name,extra_exposure_days,extra_entry_count,extra_stock_count,avg_position_increment,extra_exposure_avg_asset_return,extra_exposure_positive_rate,up_gross_contribution,down_gross_contribution,incremental_cost_sum,incremental_net_return_sum,incremental_log_return_sum,net_return_per_extra_day,net_return_per_extra_entry,incremental_stock_win_rate
recent_exit_and_slope,recent_exit_only,5,-0.003801979286804791,-0.005458713246568769,0.2,-0.013192036949609853,-0.023213570556453962,0.2,-0.01086245992364585,0.2,-0.017275976833644312,-0.003801979286804791,0.015068573155683251,40.4,11.999999999999998,0.006,0.05022857718561073,remove_slope_with_recent_exit,421,421,5,0.2999999999999999,-0.0007049178059204687,0.45368171021377673,0.887184735206537,-0.9762158540942921,0.03,-0.11903111888775521,-0.1270247031904458,-0.00028273424913956107,-0.00028273424913956107,0.2
recent_exit_and_slope,slope_only,5,-0.00011835836442481984,-8.582435084059092e-05,0.4,0.00837323467056172,0.0011296658589369114,0.6,-0.014244127838778509,0.2,-0.027387248136588244,-0.00011835836442481984,0.021092307307728174,47.2,10.439999999999998,0.005220000000000001,0.07030769102576048,remove_recent_exit_with_slope,587,587,5,0.29999999999999993,0.00047478695626907076,0.4514480408858603,1.4187212126283317,-1.3351112296293484,0.026099999999999998,0.057509982998983314,0.04525881578949878,9.797271379724586e-05,9.797271379724586e-05,0.4
recent_exit_and_slope,base_only,5,-0.0002193450916687656,-0.0001175038972713871,0.4,0.0029810401864800154,-0.005635813285837843,0.4,-0.016013243710417457,0.2,-0.012834265916975122,-0.0002193450916687656,0.048616151676775576,106.6,27.480000000000008,0.013739999999999999,0.16205383892258524,remove_both_conditions,1355,1355,5,0.29999999999999993,0.00023943869342101402,0.4487084870848708,3.1729827905092494,-3.075650961633607,0.0687,0.028631828875642196,0.0009080068447173475,2.1130501015234094e-05,2.1130501015234094e-05,0.4
recent_exit_only,base_only,5,0.0035826341951360253,0.0020452243219171162,0.6,0.01617307713608987,0.007662152852268234,0.6,-0.005150783786771607,0.2,0.004441710916669189,0.0035826341951360253,0.033547578521092324,66.2,15.480000000000008,0.0077399999999999995,0.11182526173697452,remove_recent_exit_without_slope,934,934,5,0.29999999999999993,0.0006651068799550229,0.4464668094218415,2.2857980553027124,-2.0994351075393154,0.0387,0.14766294776339736,0.1279327100351632,0.00015809737447901217,0.00015809737447901217,0.6
slope_only,base_only,5,-0.00010098672724394575,-0.001855335429815419,0.4,-0.005392194484081703,-0.009212128374568751,0.4,-0.0017691158716389489,0.4,0.014552982219613122,-0.00010098672724394575,0.027523844369047402,59.4,17.04000000000001,0.008519999999999998,0.09174614789682477,remove_slope_without_recent_exit,768,768,5,0.29999999999999993,5.9556622728554016e-05,0.4466145833333333,1.7542615778809179,-1.740539732004259,0.0426,-0.02887815412334116,-0.04435080894478139,-3.76017631814338e-05,-3.76017631814338e-05,0.4
