period,symbol,start_date,end_date,trade_days,strategy_cumulative_return,strategy_annual_return,strategy_annual_volatility,strategy_sharpe,strategy_max_drawdown,strategy_calmar,benchmark_cumulative_return,benchmark_annual_return,benchmark_annual_volatility,benchmark_sharpe,benchmark_max_drawdown,benchmark_calmar,excess_annual_return,sharpe_diff,drawdown_improvement,exposure,buy_count,sell_count,total_trade_count,total_transaction_cost,fast_window,slow_window,ma_param
out_sample,000001,2025-01-02,2026-06-23,354,-0.0712243574759387,-0.05123893695994608,0.12354761755775723,-0.36384862353509834,-0.1433399743940662,-0.3574643931432654,-0.004646840148700537,-0.0033101390564297395,0.16220779262825813,0.060558461923455556,-0.19040000000000123,-0.01738518411990398,-0.04792879790351634,-0.4244070854585539,0.04706002560593503,0.4604519774011299,4,5,9,0.0045000000000000005,20,60,20/60
out_sample,000002,2025-01-02,2026-06-23,354,-0.14179202217213405,-0.10313536747464758,0.09986467293514475,-1.039619856251871,-0.1753102498262914,-0.5883019822106277,-0.5743801652892558,-0.45560532871660986,0.3348349142487237,-1.6484243878818512,-0.6160602258469254,-0.7395467352080212,0.3524699612419623,0.6088045316299802,0.44074997602063404,0.2033898305084746,3,3,6,0.003,20,60,20/60
out_sample,600519,2025-01-02,2026-06-23,354,-0.12170203171641725,-0.08823974022438774,0.13069589588733907,-0.6416653697034722,-0.1691067737525962,-0.5217989691736582,-0.16822029285286644,-0.12288453041292702,0.20218769716400287,-0.5484680448403747,-0.2307594904652167,-0.5325221084740169,0.034644790188539276,-0.09319732486309751,0.061652716712620514,0.4067796610169492,4,4,8,0.004,20,60,20/60
out_sample,600036,2025-01-02,2026-06-23,354,0.033215026638600875,0.02353303438684029,0.12962773179098788,0.24450490031351457,-0.1209302325581395,0.1946000920450255,0.018518518518519045,0.013147780579579882,0.17311371249398363,0.16203408730059107,-0.18038606611937003,0.07288689676773244,0.010385253807260408,0.0824708130129235,0.05945583356123052,0.5508474576271186,3,4,7,0.0035,20,60,20/60
out_sample,300750,2025-01-02,2026-06-23,354,0.19074664712165723,0.1323302483381097,0.30286919682274865,0.5592353107643472,-0.23590246758789934,0.5609532180446661,0.5415521168800546,0.36082024306374194,0.3674585228840073,1.0210397157754163,-0.23285035091691186,1.549579984066649,-0.22848999472563225,-0.4618044050110691,-0.0030521166709874814,0.655367231638418,3,4,7,0.0035,20,60,20/60
