symbol,start_date,end_date,trade_days,strategy_cumulative_return,strategy_annual_return,strategy_annual_volatility,strategy_sharpe,strategy_max_drawdown,strategy_calmar,benchmark_cumulative_return,benchmark_annual_return,benchmark_annual_volatility,benchmark_sharpe,benchmark_max_drawdown,benchmark_calmar,excess_annual_return,sharpe_diff,drawdown_improvement,exposure,buy_count,sell_count,total_trade_count,total_transaction_cost
300750,2021-04-06,2026-06-23,1263,0.8951141568724603,0.1360440773595719,0.31656271043794565,0.5587776049492493,-0.37128345965976284,0.3664156692685425,1.2944408721575953,0.18022288395501374,0.42262912792722906,0.6013717551840102,-0.6287827461607951,0.2866218659074439,-0.04417880659544182,-0.042594150234760875,0.25749928650103227,0.5407759303246239,11,11,22,0.011
000001,2021-04-06,2026-06-23,1263,-0.25200563477549665,-0.056287796665863254,0.15791365930483725,-0.28815090164327795,-0.3228223688894287,-0.17436151298778998,-0.3766006984866136,-0.0899803702425025,0.2618496028540613,-0.22991651019046322,-0.623138033763655,-0.1443987774250198,0.03369257357663924,-0.05823439145281473,0.30031566487422623,0.3673792557403009,14,14,28,0.014000000000000002
600519,2021-04-06,2026-06-23,1263,-0.2739295071997577,-0.06187264275665472,0.14628072238783293,-0.3634778158155994,-0.2997591916217407,-0.2064078249674839,-0.35492807615590105,-0.0837540342458255,0.2630315728626546,-0.20192771515727162,-0.398507987541445,-0.21016902261492323,0.021881391489170787,-0.16155010065832778,0.09874879591970431,0.43547110055423593,13,13,26,0.013000000000000001
600036,2021-04-06,2026-06-23,1263,-0.3346179230737153,-0.07806931207553769,0.16104627965186644,-0.42422048607021806,-0.4281324949055608,-0.18234848558448835,-0.05935613682092267,-0.012134838011605642,0.263693864920434,0.0850978690681589,-0.509309967141292,-0.023826036784077336,-0.06593447406393205,-0.509318355138377,0.08117747223573113,0.4758511480601742,16,16,32,0.016
000002,2021-04-06,2026-06-23,1263,-0.725222516729444,-0.22720777227121447,0.17407561874476454,-1.392241622375236,-0.7248231746148738,-0.3134664842800296,-0.8783464566929128,-0.3431600299396047,0.3748222960867185,-0.9351567764118861,-0.8783300198807151,-0.39069600511457964,0.11595225766839024,-0.45708484596335,0.15350684526584135,0.2589073634204275,13,13,26,0.013000000000000001
