period_binary,symbol,start_date_binary,end_date_binary,trade_days_binary,strategy_cumulative_return_binary,strategy_annual_return_binary,strategy_annual_volatility_binary,strategy_sharpe_binary,strategy_max_drawdown_binary,strategy_calmar_binary,benchmark_cumulative_return_binary,benchmark_annual_return_binary,benchmark_annual_volatility_binary,benchmark_sharpe_binary,benchmark_max_drawdown_binary,benchmark_calmar_binary,excess_annual_return_binary,sharpe_diff_binary,drawdown_improvement_binary,exposure_binary,buy_count_binary,sell_count_binary,total_trade_count_binary,total_transaction_cost_binary,strategy_name_binary,total_turnover_binary,full_position_rate_binary,partial_position_rate_binary,cash_rate_binary,period_graded,start_date_graded,end_date_graded,trade_days_graded,strategy_cumulative_return_graded,strategy_annual_return_graded,strategy_annual_volatility_graded,strategy_sharpe_graded,strategy_max_drawdown_graded,strategy_calmar_graded,benchmark_cumulative_return_graded,benchmark_annual_return_graded,benchmark_annual_volatility_graded,benchmark_sharpe_graded,benchmark_max_drawdown_graded,benchmark_calmar_graded,excess_annual_return_graded,sharpe_diff_graded,drawdown_improvement_graded,exposure_graded,buy_count_graded,sell_count_graded,total_trade_count_graded,total_transaction_cost_graded,strategy_name_graded,total_turnover_graded,full_position_rate_graded,partial_position_rate_graded,cash_rate_graded,annual_return_improvement,sharpe_improvement,calmar_improvement,drawdown_improvement_vs_binary,excess_return_improvement,exposure_change,trade_count_change,turnover_change,transaction_cost_change
development,600036,2018-01-02,2024-12-31,1699,-0.16229000402572402,-0.02592350951699507,0.20675079840821858,-0.024098868626557683,-0.362151189065964,-0.07158200856348212,0.7728174603174589,0.08863546837137193,0.2925257405941507,0.43598143859487015,-0.5093405356740941,0.1740200556668164,-0.114558977888367,-0.46008030722142784,0.1471893466081301,0.51854031783402,29,29,58,0.029,binary_10_40,58.0,0.51854031783402,0.0,0.48145968216598,development,2018-01-02,2024-12-31,1699,-0.11912128296259361,-0.01863668695995513,0.21012641217800376,0.015090971132468227,-0.3701820877655815,-0.05034464814990413,0.7728174603174589,0.08863546837137193,0.2925257405941507,0.43598143859487015,-0.5093405356740941,0.1740200556668164,-0.10727215533132706,-0.42089046746240194,0.13915844790851262,0.5778693349028841,118,96,214,0.0485,graded_10_40,97.0,0.51854031783402,0.19776339022954678,0.2836962919364332,0.00728682255703994,0.03918983975902591,0.021237360413577995,-0.008030898699617484,0.00728682255703994,0.059329017068864065,156,39.0,0.0195
development,600519,2018-01-02,2024-12-31,1699,0.282896992707665,0.03764137605364293,0.21021392643145764,0.2808945101092456,-0.42331517363965787,0.08892045076013437,1.5030073746055472,0.14577915296999455,0.30603748152863786,0.5973682209630381,-0.4748220820330922,0.3070184780492889,-0.10813777691635162,-0.3164737108537925,0.0515069083934343,0.5226603884638023,24,24,48,0.024,binary_10_40,48.0,0.5226603884638023,0.0,0.47733961153619775,development,2018-01-02,2024-12-31,1699,0.342145060002073,0.044613274700276984,0.21412588693387608,0.31090062856545897,-0.41840559165397107,0.10662686061130121,1.5030073746055472,0.14577915296999455,0.30603748152863786,0.5973682209630381,-0.4748220820330922,0.3070184780492889,-0.10116587826971757,-0.28646759239757913,0.05641649037912111,0.5770453207769276,107,87,194,0.0426,graded_10_40,85.19999999999999,0.5226603884638023,0.1812831077104179,0.29605650382577986,0.006971898646634056,0.03000611845621337,0.017706409851166838,0.004909581985686806,0.006971898646634056,0.054384932313125356,146,37.19999999999999,0.0186
development,000002,2018-01-02,2024-12-31,1699,-0.7544278973077015,-0.18801164114137958,0.24940185079033372,-0.7106011007186211,-0.8436021927896217,-0.222867653437058,-0.6906689390711538,-0.15973103673827094,0.37105871283913594,-0.28488979603605985,-0.7998712998712993,-0.19969592203642253,-0.028280604403108645,-0.4257113046825613,-0.04373089291832233,0.39846968805179517,29,29,58,0.029,binary_10_40,58.0,0.39846968805179517,0.0,0.6015303119482048,development,2018-01-02,2024-12-31,1699,-0.7553242543489337,-0.18845192727887206,0.25425526011344013,-0.6943948452733506,-0.8474903817265621,-0.22236467969694904,-0.6906689390711538,-0.15973103673827094,0.37105871283913594,-0.28488979603605985,-0.7998712998712993,-0.19969592203642253,-0.02872089054060112,-0.40950504923729075,-0.04761908185526276,0.45903472630959385,129,108,237,0.05254999999999999,graded_10_40,105.1,0.39846968805179517,0.201883460859329,0.3996468510888758,-0.0004402861374924738,0.016206255445270545,0.000502973740108964,-0.0038881889369404288,-0.0004402861374924738,0.06056503825779869,179,47.099999999999994,0.02354999999999999
development,000001,2018-01-02,2024-12-31,1699,-0.2491926824563988,-0.04161927597116444,0.23356923218963072,-0.06572426113457795,-0.5162450985180066,-0.08061921767517326,0.05697445972495485,0.00825249839409481,0.32012250780489054,0.18483709107142082,-0.623138033763654,0.013243451606141004,-0.04987177436525925,-0.2505613522059988,0.10689293524564736,0.4714537963507946,25,25,50,0.025,binary_10_40,50.0,0.4714537963507946,0.0,0.5285462036492055,development,2018-01-02,2024-12-31,1699,-0.2409796227564751,-0.040071501930581954,0.2371138901675258,-0.05443433937441756,-0.5182403999029632,-0.07732222717118359,0.05697445972495485,0.00825249839409481,0.32012250780489054,0.18483709107142082,-0.623138033763654,0.013243451606141004,-0.048324000324676764,-0.23927143044583837,0.10489763386069073,0.5235432607416127,110,88,198,0.0436,graded_10_40,87.2,0.4714537963507946,0.17363154796939376,0.3549146556798117,0.0015477740405824836,0.011289921760160394,0.003296990503989669,-0.001995301384956627,0.0015477740405824836,0.05208946439081813,148,37.2,0.0186
development,300750,2018-08-07,2024-12-31,1554,6.890899056062892,0.3979124441879065,0.3699146735872401,1.0879170469449884,-0.3350343251948896,1.1876766476283904,6.128219484882388,0.3750587486267063,0.4653950143234227,0.9147311715385961,-0.6287827461607955,0.5964838426574675,0.022853695561200205,0.1731858754063923,0.2937484209659059,0.5611325611325612,21,20,41,0.0205,binary_10_40,41.0,0.5611325611325612,0.0,0.43886743886743884,development,2018-08-07,2024-12-31,1554,6.471615863815812,0.3855901570521254,0.37281733225191416,1.0585483377371065,-0.35465822489259125,1.0872161703535903,6.128219484882388,0.3750587486267063,0.4653950143234227,0.9147311715385961,-0.6287827461607955,0.5964838426574675,0.010531408425419109,0.14381716619851048,0.2741245212682043,0.6093951093951094,83,68,151,0.033999999999999996,graded_10_40,68.0,0.5611325611325612,0.16087516087516088,0.277992277992278,-0.012322287135781096,-0.029368709207881816,-0.10046047727480012,-0.01962389969770162,-0.012322287135781096,0.04826254826254828,110,27.0,0.013499999999999995
