strategy_name,position_state,observation_count,stock_count,average_position,strategy_mean_daily_return,benchmark_mean_daily_return,active_mean_daily_return,active_return_sum,active_log_return_sum,missed_upside_sum,avoided_downside_sum,transaction_cost_sum,observation_rate
graded_10_40,cash,2699,5,0.0,-4.001482030381623e-05,0.000798008572582908,-0.0008380233928867242,-2.2618251374012686,-1.6328165941217792,-22.065103120999105,19.911277983597834,0.108,0.32323353293413176
graded_10_40,full,4119,5,1.0,0.00039509400905760674,0.00040673518410009284,-1.164117504248605e-05,-0.04795000000000004,-0.047890225698837316,0.0,0.0,0.04795,0.4932934131736527
graded_10_40,partial,1532,5,0.3,6.99138360128474e-05,0.0003751261896685864,-0.00030521235365573893,-0.4675853258005921,-0.16048804929540897,-8.32340275863755,7.921117432836958,0.0653,0.18347305389221558
